Name,Team,App,Mins,ID,Assists,Shots,shotsOnTarget,Goals,xG,npxG,xA,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Position
LBL. Bernasconi,Atalanta,1,0,3312,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
C. Casadei,Torino,15,1023,3313,1,14.0,7,1,1.1685,1.17,0.3909,12,25,5,64,2,93,404,322,17,2,1,7,Midfielder
G. Gineitis,Torino,32,1423,3314,1,29.0,8,3,1.4485,1.286,2.1871,25,29,18,14,10,70,473,383,34,51,3,21,Midfielder
A. Fadera,Sassuolo,34,1667,3315,3,28.0,9,1,1.7069,1.706,1.8625,64,8,12,11,14,151,502,387,20,39,6,24,Midfielder
G. Fabbian,Fiorentina,37,985,3316,1,21.0,5,3,2.3445,2.344,0.541,10,4,2,19,7,51,187,143,8,9,2,9,Midfielder
F. Carboni,Empoli,35,228,3317,0,1.0,0,0,0.0156,0.012,0.1436,5,9,0,2,0,11,74,54,13,8,0,2,Midfielder
M. Prati,Torino,35,579,3318,0,4.0,0,0,0.1051,0.105,0.4116,10,10,7,1,1,20,244,177,57,5,2,6,Midfielder
C. Ndour,Fiorentina,15,407,3319,0,4.0,0,0,0.1326,0.143,0.1152,4,6,2,15,0,27,216,179,6,7,0,1,Midfielder
S. Pafundi,Sampdoria,18,113,3320,0,2.0,1,0,0.0652,0.065,0.3395,3,1,0,0,0,10,61,53,4,14,1,3,Midfielder
T. Corazza,Bologna,17,0,3321,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
I. Doumbia,Venezia,36,943,3322,0,16.0,5,0,1.0498,1.037,0.165,14,12,9,18,5,55,257,202,14,10,0,3,Midfielder
E. İlkhan,Torino,1,0,3323,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
K. Yıldız,Juventus,36,2408,3324,4,61.0,23,7,4.2282,4.303,4.8307,54,8,5,8,21,169,983,847,42,115,8,57,Midfielder
