Name,Team,App,Mins,ID,Assists,Shots,shotsOnTarget,Goals,xG,npxG,xA,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Position
I. Hien,Atalanta,32,2325,3079,0,8.0,2,0,0.9988,0.998,0.1813,48,81,31,68,1,141,1271,1141,80,1,0,2,Defender
O. Provstgaard,Lazio,12,33,3080,0,,0,0,0.0,,0.0,0,2,1,0,0,0,17,15,1,0,0,0,Defender
L. Marianucci,Torino,35,1068,3081,0,8.0,2,0,0.4901,0.628,0.205,28,62,19,28,3,66,434,342,98,7,1,3,Defender
P. Comuzzo,Fiorentina,37,2202,3082,0,5.0,2,1,0.5206,0.522,0.1987,43,106,29,65,1,118,1243,1073,145,3,0,7,Defender
D. Ghilardi,Roma,34,1946,3083,0,12.0,4,0,0.5698,0.571,0.3723,42,100,29,39,3,110,719,580,115,10,0,6,Defender
J. Schingtienne,Venezia,32,1121,3084,0,,0,0,0.0,,0.1249,27,25,14,4,0,37,450,388,26,0,0,3,Defender
DBD. Bartesaghi,Milan,15,118,3085,0,1.0,1,0,0.0117,0.012,0.2108,4,1,3,1,0,5,58,55,2,10,0,2,Defender
S. Otoa,Genoa,9,181,3086,0,,0,0,0.0,,0.0056,1,14,3,6,0,7,63,55,7,0,0,0,Defender
M. Palma,Sampdoria,22,8,3087,0,,0,0,0.0,,0.0,0,1,0,1,0,1,6,5,0,0,0,0,Defender
DBD. Bembnista,Empoli,2,0,3088,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Defender
H. Ahanor,Atalanta,17,270,3089,0,3.0,1,0,0.6195,0.525,0.0545,7,9,1,5,0,20,62,43,5,4,0,2,Defender
F. Jack,Spezia,30,170,3090,0,,0,0,0.0,,0.0408,9,5,4,4,0,14,92,73,12,0,0,1,Defender
