,Position,League,Name,Team,playerProfile,Category,Score
3762,Defender,LaLiga 2,Á. Centelles,Almería,Fullback,Final,35.67
3763,Defender,LaLiga 2,D. Sánchez,Málaga,Fullback,Final,41.77
3764,Defender,LaLiga 2,Á. Carrillo,Huesca,Centerback,Final,45.12
3765,Defender,LaLiga 2,A. Arambarri,Eibar,Centerback,Final,42.38
3766,Defender,LaLiga 2,E. Clemente,Las Palmas,Centerback,Final,75.0
3767,Defender,LaLiga 2,P. García,Sporting Gijón,Fullback,Final,51.22
3768,Defender,LaLiga 2,T. Abad,Huesca,Fullback,Final,32.62
3769,Defender,LaLiga 2,G. Rosas,Sporting Gijón,Fullback,Final,53.66
3770,Defender,LaLiga 2,S. Cubero,Eibar,Fullback,Final,88.11
3771,Defender,LaLiga 2,J. Gabilondo,Málaga,Fullback,Final,21.65
3772,Defender,LaLiga 2,D. Chirino,Almería,Fullback,Final,50.91
3773,Defender,LaLiga 2,D. Rodríguez Ramos,CD Tenerife,Fullback,Final,59.45
3774,Defender,LaLiga 2,C. Gutiérrez,Las Palmas,Fullback,Final,38.72
3775,Defender,LaLiga 2,D. Sánchez,Sporting Gijón,Centerback,Final,52.13
3776,Defender,LaLiga 2,D. Tasende,Real Zaragoza,Fullback,Final,49.39
3777,Defender,LaLiga 2,J. Gayá,CD Lugo,Centerback,Final,84.15
3778,Defender,LaLiga 2,A. Rahim,Real Oviedo,Fullback,Final,48.48
3779,Defender,LaLiga 2,P. Tomeo,Real Valladolid,Centerback,Final,76.83
3780,Defender,LaLiga 2,Marvel,Leganés,Centerback,Final,36.89
3781,Defender,LaLiga 2,BMB. Martínez,Burgos Club de Fútbol,Fullback,Final,55.79
3782,Defender,LaLiga 2,C. Puga,Málaga,Fullback,Final,40.55
3783,Defender,LaLiga 2,LAL. Aguilar,Leganés,Centerback,Final,26.22
3784,Defender,LaLiga 2,M. Luna,Almería,Fullback,Final,58.54
3785,Defender,LaLiga 2,D. Murillo,Málaga,Centerback,Final,67.68
3786,Defender,LaLiga 2,H. Arrillaga,Eibar,Fullback,Final,34.15
3787,Defender,LaLiga 2,I. Merino,Málaga,Fullback,Final,18.29
3788,Defender,LaLiga 2,CÁC. Álvarez,CD Tenerife,Fullback,Final,23.17
3789,Defender,LaLiga 2,H. Rincón,Girona FC,Fullback,Final,42.68
3790,Defender,LaLiga 2,J. Cabello,Mirandés,Centerback,Final,22.26
3791,Forward,LaLiga 2,Á. Rodríguez,CF Fuenlabrada,Target Man,Final,36.65
3792,Forward,LaLiga 2,A. Ortuño,FC Cartagena,Target Man,Final,23.56
3793,Forward,LaLiga 2,S. Enrich,Real Zaragoza,Target Man,Final,40.84
3794,Forward,LaLiga 2,Ó. Plano,Leganés,Target Man,Final,53.93
3795,Forward,LaLiga 2,M. Mesa,CD Tenerife,Target Man,Final,38.74
3796,Forward,LaLiga 2,J. Bautista,Eibar,Target Man,Final,85.34
3797,Forward,LaLiga 2,C. Fernández,Mirandés,Target Man,Final,47.64
3798,Forward,LaLiga 2,J. Otero,Sporting Gijón,Target Man,Final,72.77
3799,Forward,LaLiga 2,J. Caicedo,Sporting Gijón,Target Man,Final,41.36
3800,Forward,LaLiga 2,E. Gallego,CD Tenerife,Target Man,Final,54.45
3801,Forward,LaLiga 2,D. Gómez,Real Zaragoza,Target Man,Final,80.63
3802,Forward,LaLiga 2,P. Soko,Almería,Target Man,Final,74.87
3803,Forward,LaLiga 2,CBC. Borrego,FC Cartagena,Target Man,Final,30.37
3804,Forward,LaLiga 2,J. Muñoz,Málaga,Creative Forward,Final,80.1
3805,Forward,LaLiga 2,EJE. Jauregi,Málaga,Target Man,Final,40.31
3806,Forward,LaLiga 2,M. Soberón,Real Zaragoza,Target Man,Final,79.06
3807,Forward,LaLiga 2,J. de Miguel,CD Tenerife,Target Man,Final,64.4
3808,Forward,LaLiga 2,I. Unzueta,CD Lugo,Target Man,Final,38.22
3809,Forward,LaLiga 2,F. Viñas,Real Oviedo,Target Man,Final,42.41
3810,Forward,LaLiga 2,P. de la Fuente,Real Zaragoza,Creative Forward,Final,83.77
3811,Forward,LaLiga 2,J. Lobete,Málaga,Target Man,Final,57.07
3812,Forward,LaLiga 2,Á. Millán,Leganés,Target Man,Final,52.36
3813,Forward,LaLiga 2,F. Niño,Burgos Club de Fútbol,Target Man,Final,68.59
3814,Forward,LaLiga 2,RBR. Blanco,AD Alcorcón,Creative Forward,Final,35.6
3815,Forward,LaLiga 2,J. Martón,Eibar,Target Man,Final,44.5
3816,Forward,LaLiga 2,A. Martín,FC Cartagena,Creative Forward,Final,51.31
3817,Forward,LaLiga 2,D. Queipo,Sporting Gijón,Target Man,Final,39.79
3818,Forward,LaLiga 2,J. Roca,Girona FC,Creative Forward,Final,86.91
3819,Forward,LaLiga 2,CChupete,Málaga,Target Man,Final,45.55
3820,Goalkeeper,LaLiga 2,A. Fernández,Almería,All-round Goalkeeper,Final,51.3
3821,Goalkeeper,LaLiga 2,A. Herrero,Málaga,Shot Stopper,Final,88.7
3822,Goalkeeper,LaLiga 2,D. Jiménez,Huesca,Shot Stopper,Final,80.0
3823,Goalkeeper,LaLiga 2,R. Yáñez,Sporting Gijón,Shot Stopper,Final,86.09
3824,Goalkeeper,LaLiga 2,F. Martínez,Almería,All-round Goalkeeper,Final,69.57
3825,Goalkeeper,LaLiga 2,A. Cantero,Burgos Club de Fútbol,Shot Stopper,Final,61.74
3826,Goalkeeper,LaLiga 2,J. Pérez,Huesca,All-round Goalkeeper,Final,36.52
3827,Goalkeeper,LaLiga 2,T. Nadal,Burgos Club de Fútbol,All-round Goalkeeper,Final,38.26
3828,Goalkeeper,LaLiga 2,A. Escandell,Real Oviedo,All-round Goalkeeper,Final,70.43
3829,Goalkeeper,LaLiga 2,JRJ. Ruiz,Burgos Club de Fútbol,All-round Goalkeeper,Final,78.26
3830,Goalkeeper,LaLiga 2,D. Martín,CD Tenerife,Shot Stopper,Final,84.35
3831,Goalkeeper,LaLiga 2,J. Mikel Magunagoitia,Eibar,Shot Stopper,Final,62.61
3832,Midfielder,LaLiga 2,S. Cazorla,Real Oviedo,Attacking Midfielder,Final,95.97
3833,Midfielder,LaLiga 2,L. Júnior,CD Lugo,Attacking Midfielder,Final,46.69
3834,Midfielder,LaLiga 2,A. Sanz,CD Tenerife,Defensive Midfielder,Final,48.99
3835,Midfielder,LaLiga 2,F. Portillo,Huesca,Attacking Midfielder,Final,42.94
3836,Midfielder,LaLiga 2,S. Álvarez,Eibar,Defensive Midfielder,Final,58.79
3837,Midfielder,LaLiga 2,D. Musto,FC Cartagena,Defensive Midfielder,Final,38.04
3838,Midfielder,LaLiga 2,L. Baptistão,Almería,Attacking Midfielder,Final,86.46
3839,Midfielder,LaLiga 2,I. Alejo,Real Valladolid,Attacking Midfielder,Final,68.59
3840,Midfielder,LaLiga 2,S. Moyano,Real Zaragoza,Attacking Midfielder,Final,80.98
3841,Midfielder,LaLiga 2,F. San Emeterio,SD Ponferradina,Defensive Midfielder,Final,20.75
3842,Midfielder,LaLiga 2,Luismi,Málaga,Defensive Midfielder,Final,49.86
3843,Midfielder,LaLiga 2,R. Guti,Real Zaragoza,Defensive Midfielder,Final,68.01
3844,Midfielder,LaLiga 2,J. Pérez Mateo,CD Tenerife,Defensive Midfielder,Final,45.53
3845,Midfielder,LaLiga 2,I. Cordoba,Burgos Club de Fútbol,Defensive Midfielder,Final,96.54
3846,Midfielder,LaLiga 2,B. Sánchez,CD Lugo,Attacking Midfielder,Final,95.68
3847,Midfielder,LaLiga 2,ADA. Diawara,Leganés,Defensive Midfielder,Final,23.34
3848,Midfielder,LaLiga 2,G. Melero,Leganés,Attacking Midfielder,Final,66.86
3849,Midfielder,LaLiga 2,L. Olaetxea,Eibar,Defensive Midfielder,Final,67.44
3850,Midfielder,LaLiga 2,J. Corpas,Eibar,Attacking Midfielder,Final,89.63
3851,Midfielder,LaLiga 2,T. Villa,Eibar,Attacking Midfielder,Final,48.41
3852,Midfielder,LaLiga 2,S. Colombatto,Real Oviedo,Attacking Midfielder,Final,59.08
3853,Midfielder,LaLiga 2,ICI. Chapela,CD Tenerife,Defensive Midfielder,Final,30.55
3854,Midfielder,LaLiga 2,Curro,Burgos Club de Fútbol,Defensive Midfielder,Final,69.74
3855,Midfielder,LaLiga 2,Juanpe,Málaga,Defensive Midfielder,Final,75.5
3856,Midfielder,LaLiga 2,D. Ojeda,Huesca,Attacking Midfielder,Final,51.87
3857,Midfielder,LaLiga 2,T. Moya,Real Zaragoza,Attacking Midfielder,Final,97.12
3858,Midfielder,LaLiga 2,K. Bare,Real Zaragoza,Defensive Midfielder,Final,45.24
3859,Midfielder,LaLiga 2,K. Appin,Burgos Club de Fútbol,Defensive Midfielder,Final,31.41
3860,Midfielder,LaLiga 2,JDJ. Dorrio,Málaga,Defensive Midfielder,Final,18.44
3861,Midfielder,LaLiga 2,A. Reina,Real Oviedo,Attacking Midfielder,Final,74.93
3862,Midfielder,LaLiga 2,C. Gelabert,Sporting Gijón,Attacking Midfielder,Final,92.8
3863,Midfielder,LaLiga 2,J. Bernal,Sporting Gijón,Defensive Midfielder,Final,57.35
3864,Midfielder,LaLiga 2,K. Sibo,Real Oviedo,Defensive Midfielder,Final,35.73
3865,Midfielder,LaLiga 2,I. Morante,Burgos Club de Fútbol,Defensive Midfielder,Final,39.19
3866,Midfielder,LaLiga 2,RGR. González,Real Zaragoza,Defensive Midfielder,Final,23.05
3867,Midfielder,LaLiga 2,A. Puigmal,Almería,Attacking Midfielder,Final,85.88
3868,Midfielder,LaLiga 2,P. Nolaskoain,Eibar,Defensive Midfielder,Final,77.81
3869,Midfielder,LaLiga 2,O. Sielva,Huesca,Defensive Midfielder,Final,63.4
3870,Midfielder,LaLiga 2,M. Atienza,Burgos Club de Fútbol,Defensive Midfielder,Final,59.37
3871,Midfielder,LaLiga 2,J. Martínez,Eibar,Defensive Midfielder,Final,72.33
3872,Midfielder,LaLiga 2,I. Baba,Almería,Defensive Midfielder,Final,37.75
3873,Midfielder,LaLiga 2,H. Hassan,Real Oviedo,Attacking Midfielder,Final,65.71
3874,Midfielder,LaLiga 2,R. Marchán,AD Alcorcón,Defensive Midfielder,Final,44.67
3875,Midfielder,LaLiga 2,J. Morcillo,Almería,Attacking Midfielder,Final,71.76
3876,Midfielder,LaLiga 2,J. Mier,Huesca,Defensive Midfielder,Final,67.72
3877,Midfielder,LaLiga 2,Á. Cantero,Huesca,Attacking Midfielder,Final,56.48
3878,Midfielder,LaLiga 2,D. Lopy,Almería,Defensive Midfielder,Final,85.59
3879,Midfielder,LaLiga 2,N. Melamed,Almería,Attacking Midfielder,Final,70.61
3880,Midfielder,LaLiga 2,R. Enríquez,Málaga,Defensive Midfielder,Final,47.26
3881,Midfielder,LaLiga 2,S. Arribas,Almería,Attacking Midfielder,Final,83.0
3882,Midfielder,LaLiga 2,C. Dotor,Málaga,Defensive Midfielder,Final,34.01
3883,Midfielder,LaLiga 2,F. Serrano,Real Zaragoza,Defensive Midfielder,Final,61.38
3884,Midfielder,LaLiga 2,D. Larrubia,Málaga,Defensive Midfielder,Final,62.82
3885,Midfielder,LaLiga 2,I. Chaira,Real Oviedo,Attacking Midfielder,Final,81.56
3886,Midfielder,LaLiga 2,V. Meseguer,Real Valladolid,Defensive Midfielder,Final,34.29
3887,Midfielder,LaLiga 2,J. Martín,Huesca,Defensive Midfielder,Final,74.35
3888,Midfielder,LaLiga 2,I. Gil,Las Palmas,Attacking Midfielder,Final,60.81
3889,Midfielder,LaLiga 2,D. Luna,Huesca,Defensive Midfielder,Final,29.68
3890,Midfielder,LaLiga 2,G. Campos,Sporting Gijón,Attacking Midfielder,Final,31.7
3891,Midfielder,LaLiga 2,Á. Cardero,Mirandés,Attacking Midfielder,Final,76.37
3892,Midfielder,LaLiga 2,J. Guruzeta,Eibar,Attacking Midfielder,Final,97.41
3893,Midfielder,LaLiga 2,M. Lachuer,Real Valladolid,Attacking Midfielder,Final,56.2
3894,Midfielder,LaLiga 2,D. González,Burgos Club de Fútbol,Attacking Midfielder,Final,75.79
3895,Midfielder,LaLiga 2,N. García,Leganés,Attacking Midfielder,Final,28.53
3896,Midfielder,LaLiga 2,J. Magunazelaia,Eibar,Defensive Midfielder,Final,22.48
3897,Midfielder,LaLiga 2,I. Martín,Sporting Gijón,Defensive Midfielder,Final,86.74
3898,Midfielder,LaLiga 2,D. Lorenzo,Málaga,Defensive Midfielder,Final,48.7
3899,Midfielder,LaLiga 2,S. Clúa,Mirandés,Defensive Midfielder,Final,53.89
3900,Midfielder,LaLiga 2,A. Madariaga,Eibar,Defensive Midfielder,Final,61.96
3901,Midfielder,LaLiga 2,A. Ochoa,Málaga,Defensive Midfielder,Final,26.51
3902,Midfielder,LaLiga 2,A. Martín,Mirandés,Defensive Midfielder,Final,54.18
3903,Defender,Liga Portugal 2,R. Alves,Chaves,Centerback,Final,65.85
3904,Defender,Liga Portugal 2,R. Rossi,CD Mafra,Centerback,Final,43.6
3905,Defender,Liga Portugal 2,Carraça,Chaves,Fullback,Final,38.11
3906,Defender,Liga Portugal 2,A. Correia,Académico Viseu FC,Centerback,Final,73.48
3907,Defender,Liga Portugal 2,B. Rodrigues,Chaves,Centerback,Final,29.88
3908,Forward,Liga Portugal 2,T. Monteiro,Rio Ave,Target Man,Final,61.26
3909,Goalkeeper,Liga Portugal 2,Vozinha,Chaves,Sweeper Keeper,Final,87.39
3910,Goalkeeper,Liga Portugal 2,M. Fraisl,CD Mafra,Shot Stopper,Final,90.0
3911,Goalkeeper,Liga Portugal 2,G. Tabuaço,Leixões SC,Sweeper Keeper,Final,67.83
3912,Goalkeeper,Liga Portugal 2,G. Ribeiro,FC Porto B,All-round Goalkeeper,Final,39.13
3913,Midfielder,Liga Portugal 2,M. Paulo,Académica Coimbra,Defensive Midfielder,Final,23.92
3914,Defender,Ligue 2,V. Sasso,USL Dunkerque,Centerback,Final,44.21
3915,Defender,Ligue 2,Abner,USL Dunkerque,Fullback,Final,27.44
3916,Defender,Ligue 2,G. Paquiez,Grenoble Foot 38,Fullback,Final,71.65
3917,Defender,Ligue 2,P. Lemonnier,Guingamp,Centerback,Final,95.73
3918,Defender,Ligue 2,Y. Salmier,Le Havre,Centerback,Final,46.34
3919,Defender,Ligue 2,F. Bohnert,Bastia,Fullback,Final,50.0
3920,Defender,Ligue 2,A. Georgen,USL Dunkerque,Fullback,Final,62.2
3921,Defender,Ligue 2,J. Ruiz,Pau FC,Centerback,Final,43.9
3922,Defender,Ligue 2,O. Sangante,USL Dunkerque,Centerback,Final,25.3
3923,Defender,Ligue 2,T. De Smet,Paris FC,Fullback,Final,63.72
3924,Defender,Ligue 2,A. Hakim Abdallah,Guingamp,Fullback,Final,17.68
3925,Defender,Ligue 2,G. Akueson,Bastia,Centerback,Final,93.29
3926,Defender,Ligue 2,O. Kanté,Pau FC,Centerback,Final,51.83
3927,Defender,Ligue 2,D. Guidi,Bastia,Centerback,Final,66.16
3928,Defender,Ligue 2,C. Vidal,Grenoble Foot 38,Centerback,Final,48.17
3929,Defender,Ligue 2,A. Sissoko,Guingamp,Fullback,Final,38.41
3930,Defender,Ligue 2,A. Roncaglia,Bastia,Centerback,Final,34.76
3931,Defender,Ligue 2,M. Mbow,Paris FC,Centerback,Final,74.7
3932,Defender,Ligue 2,S. Muzalimoja Mambo,Grenoble Foot 38,Centerback,Final,96.65
3933,Defender,Ligue 2,S. Delos,Grenoble Foot 38,Fullback,Final,50.61
3934,Defender,Ligue 2,A. Tchaptchet,Grenoble Foot 38,Centerback,Final,28.35
3935,Defender,Ligue 2,L. Mouyokolo,Grenoble Foot 38,Centerback,Final,64.94
3936,Defender,Ligue 2,D. Gomis,Guingamp,Centerback,Final,87.5
3937,Defender,Ligue 2,J. Gaudin,Paris FC,Fullback,Final,78.66
3938,Defender,Ligue 2,M. Xantippe,Grenoble Foot 38,Fullback,Final,61.59
3939,Defender,Ligue 2,Y. Koré,Paris FC,Centerback,Final,29.57
3940,Defender,Ligue 2,N. Galves,Rodez AF,Fullback,Final,23.48
3941,Defender,Ligue 2,L. Sy,Auxerre,Fullback,Final,19.82
3942,Defender,Ligue 2,Z. Ariss,Bastia,Fullback,Final,95.12
3943,Defender,Ligue 2,S. Nair,Guingamp,Centerback,Final,94.51
3944,Defender,Ligue 2,T. Meynadier,Bastia,Fullback,Final,47.26
3945,Defender,Ligue 2,S. Bakayoko,Amiens SC,Centerback,Final,24.09
3946,Defender,Ligue 2,J. Kalulu Kyatengwa,Pau FC,Fullback,Final,16.16
3947,Forward,Ligue 2,G. Courtet,Valenciennes,Target Man,Final,70.68
3948,Forward,Ligue 2,A. Kanté,USL Dunkerque,Target Man,Final,56.54
3949,Forward,Ligue 2,A. Gory,Paris FC,Creative Forward,Final,84.82
3950,Forward,Ligue 2,L. Mafouta,Guingamp,Target Man,Final,67.54
3951,Forward,Ligue 2,P. Hamel,Paris FC,Target Man,Final,59.69
3952,Forward,Ligue 2,K. Djoco,Sochaux,Target Man,Final,37.7
3953,Forward,Ligue 2,J. Krasso,Paris FC,Target Man,Final,97.38
3954,Forward,Ligue 2,Y. Diaby,Grenoble Foot 38,Target Man,Final,60.73
3955,Forward,Ligue 2,I. Baldé,Rodez AF,Target Man,Final,76.96
3956,Forward,Ligue 2,A. Hemia,Guingamp,Creative Forward,Final,98.43
3957,Goalkeeper,Ligue 2,J. Placide,Bastia,All-round Goalkeeper,Final,46.96
3958,Goalkeeper,Ligue 2,A. Ortolá,Guingamp,All-round Goalkeeper,Final,50.0
3959,Goalkeeper,Ligue 2,E. Basilio,Nancy,All-round Goalkeeper,Final,68.7
3960,Goalkeeper,Ligue 2,A. Mandrea,Caen,All-round Goalkeeper,Final,44.35
3961,Goalkeeper,Ligue 2,M. Diaw,Le Havre,All-round Goalkeeper,Final,47.83
3962,Goalkeeper,Ligue 2,L. M'Pasi,Le Havre,All-round Goalkeeper,Final,43.48
3963,Goalkeeper,Ligue 2,O. Nkambadio,Paris FC,All-round Goalkeeper,Final,40.87
3964,Goalkeeper,Ligue 2,M. Diop,Grenoble Foot 38,Shot Stopper,Final,98.26
3965,Midfielder,Ligue 2,Y. M'Vila,Caen,Defensive Midfielder,Final,87.32
3966,Midfielder,Ligue 2,M. Barreto,Dijon,Attacking Midfielder,Final,84.15
3967,Midfielder,Ligue 2,T. Monconduit,Amiens SC,Defensive Midfielder,Final,16.71
3968,Midfielder,Ligue 2,C. Vincent,Bastia,Attacking Midfielder,Final,35.16
3969,Midfielder,Ligue 2,O. Orinel,Nîmes Olympique,Defensive Midfielder,Final,88.47
3970,Midfielder,Ligue 2,J. Eickmayer,Bastia,Defensive Midfielder,Final,10.66
3971,Midfielder,Ligue 2,M. López,Paris FC,Attacking Midfielder,Final,98.56
3972,Midfielder,Ligue 2,Y. Demoncy,Guingamp,Attacking Midfielder,Final,60.52
3973,Midfielder,Ligue 2,D. Louiserre,Guingamp,Defensive Midfielder,Final,33.43
3974,Midfielder,Ligue 2,J. Benet,Grenoble Foot 38,Attacking Midfielder,Final,91.93
3975,Midfielder,Ligue 2,V. Marchetti,Paris FC,Attacking Midfielder,Final,82.13
3976,Midfielder,Ligue 2,M. Cafaro,Paris FC,Attacking Midfielder,Final,67.15
3977,Midfielder,Ligue 2,A. Leautey,Amiens SC,Attacking Midfielder,Final,58.5
3978,Midfielder,Ligue 2,J. Anziani,Pau FC,Attacking Midfielder,Final,77.23
3979,Midfielder,Ligue 2,S. Beusnard,Pau FC,Defensive Midfielder,Final,45.82
3980,Midfielder,Ligue 2,K. Kaiboue,Amiens SC,Defensive Midfielder,Final,89.05
3981,Midfielder,Ligue 2,V. Lobry,Amiens SC,Defensive Midfielder,Final,48.13
3982,Midfielder,Ligue 2,K. Sidibé,Guingamp,Defensive Midfielder,Final,61.67
3983,Midfielder,Ligue 2,G. Kyeremeh,Le Havre,Attacking Midfielder,Final,57.64
3984,Midfielder,Ligue 2,A. Boutrah,Bastia,Defensive Midfielder,Final,66.57
3985,Midfielder,Ligue 2,T. Ducrocq,Bastia,Attacking Midfielder,Final,93.37
3986,Midfielder,Ligue 2,E. Bardeli,USL Dunkerque,Attacking Midfielder,Final,79.83
3987,Midfielder,Ligue 2,K. Diawara,Le Havre,Attacking Midfielder,Final,20.46
3988,Midfielder,Ligue 2,F. Doucouré,Le Havre,Defensive Midfielder,Final,51.3
3989,Midfielder,Ligue 2,W. Younoussa,Rodez AF,Defensive Midfielder,Final,68.88
3990,Midfielder,Ligue 2,I. Kebbal,Paris FC,Attacking Midfielder,Final,91.64
3991,Midfielder,Ligue 2,D. Gaucho,Caen,Defensive Midfielder,Final,81.84
3992,Midfielder,Ligue 2,S. Belloumou,Valenciennes,Defensive Midfielder,Final,55.62
3993,Midfielder,Ligue 2,N. Kandil,Amiens SC,Attacking Midfielder,Final,91.07
3994,Midfielder,Ligue 2,J. Janneh,Bastia,Defensive Midfielder,Final,64.27
3995,Midfielder,Ligue 2,R. Lutin,Amiens SC,Defensive Midfielder,Final,32.85
3996,Midfielder,Ligue 2,I. Fofana,Amiens SC,Defensive Midfielder,Final,44.38
3997,Midfielder,Ligue 2,A. Ipiele,Valenciennes,Attacking Midfielder,Final,71.18
3998,Midfielder,Ligue 2,A. Camara,Paris FC,Defensive Midfielder,Final,87.9
3999,Defender,Premiership,C. Robertson,Dundee FC,Centerback,Final,56.4
4000,Defender,Premiership,J. Tavernier,Rangers,Fullback,Final,93.6
4001,Defender,Premiership,M. Fraser,St. Mirren,Fullback,Final,53.05
4002,Defender,Premiership,J. Obita,Hibernian,Fullback,Final,37.8
4003,Defender,Premiership,S. Kingsley,Heart of Midlothian,Centerback,Final,25.91
4004,Defender,Premiership,K. Holt,Dundee United,Centerback,Final,99.09
4005,Defender,Premiership,S. O'Donnell,Motherwell,Centerback,Final,75.61
4006,Defender,Premiership,SFS. Findlay,Heart of Midlothian,Centerback,Final,55.18
4007,Defender,Premiership,P. McGinn,Motherwell,Centerback,Final,25.0
4008,Defender,Premiership,D. Gallagher,Ross County,Centerback,Final,79.88
4009,Defender,Premiership,D. Wright,Dundee FC,Fullback,Final,30.79
4010,Defender,Premiership,J. Souttar,Rangers,Centerback,Final,67.99
4011,Defender,Premiership,J. McGhee,Motherwell,Centerback,Final,69.82
4012,Defender,Premiership,L. Gordon,Motherwell,Centerback,Final,88.41
4013,Defender,Premiership,F. Kent,Heart of Midlothian,Centerback,Final,76.22
4014,Defender,Premiership,B. Mikulić,St. Johnstone,Centerback,Final,60.06
4015,Defender,Premiership,J. McCart,Heart of Midlothian,Centerback,Final,77.44
4016,Defender,Premiership,C. Halkett,Heart of Midlothian,Centerback,Final,96.34
4017,Defender,Premiership,N. Devlin,Aberdeen,Centerback,Final,32.32
4018,Defender,Premiership,A. Wright,Ross County,Centerback,Final,98.78
4019,Defender,Premiership,D. Sterling,Rangers,Centerback,Final,73.17
4020,Defender,Premiership,M. Knoester,Aberdeen,Centerback,Final,99.7
4021,Defender,Premiership,C. Carter-Vickers,Celtic,Centerback,Final,83.54
4022,Defender,Premiership,A. Trusty,Celtic,Centerback,Final,86.89
4023,Defender,Premiership,A. Iacovitti,Ross County,Centerback,Final,80.79
4024,Defender,Premiership,A. Ralston,Celtic,Fullback,Final,97.56
4025,Defender,Premiership,L. Scales,Celtic,Centerback,Final,97.26
4026,Defender,Premiership,K. Tobers,Aberdeen,Centerback,Final,68.6
4027,Defender,Premiership,A. Gogić,St. Mirren,Centerback,Final,68.9
4028,Defender,Premiership,R. Bushiri Kiranga,Hibernian,Centerback,Final,49.7
4029,Defender,Premiership,J. Iredale,Hibernian,Centerback,Final,96.04
4030,Defender,Premiership,M. Steinwender,Heart of Midlothian,Centerback,Final,90.24
4031,Defender,Premiership,W. O'Hora,Hibernian,Centerback,Final,78.96
4032,Defender,Premiership,A. Johnston,Celtic,Fullback,Final,46.65
4033,Defender,Premiership,R. Astley,Dundee FC,Centerback,Final,70.12
4034,Defender,Premiership,G. Molloy,Aberdeen,Centerback,Final,90.55
4035,Defender,Premiership,R. Graham,Dundee United,Centerback,Final,80.49
4036,Defender,Premiership,B. Koumetio,Dundee FC,Centerback,Final,91.16
4037,Defender,Premiership,T. Sparrow,Motherwell,Fullback,Final,42.99
4038,Defender,Premiership,A. Jensen,Aberdeen,Fullback,Final,26.83
4039,Defender,Premiership,A. Donnelly,Dundee FC,Centerback,Final,75.91
4040,Defender,Premiership,Z. Mitchell,Hibernian,Centerback,Final,85.06
4041,Forward,Premiership,J. White,Ross County,Target Man,Final,42.93
4042,Forward,Premiership,M. Boyle,Hibernian,Creative Forward,Final,84.29
4043,Forward,Premiership,D. Gayle,Hibernian,Creative Forward,Final,91.1
4044,Forward,Premiership,L. Shankland,Heart of Midlothian,Creative Forward,Final,77.49
4045,Forward,Premiership,C. McMenamin,St. Mirren,Target Man,Final,91.62
4046,Forward,Premiership,M. Mandron,St. Mirren,Target Man,Final,90.05
4047,Forward,Premiership,S. Murray,Dundee FC,Target Man,Final,68.06
4048,Forward,Premiership,D. Maeda,Celtic,Creative Forward,Final,96.86
4049,Forward,Premiership,J. Ayunga,St. Mirren,Target Man,Final,74.35
4050,Forward,Premiership,T. Olusanya,Aberdeen,Target Man,Final,52.88
