,Position,League,Name,Team,playerProfile,Category,Score
8860,Defender,Bundesliga,L. Querfeld,1. FC Union Berlin,Centerback,Goalkeeping,0.0
8861,Defender,Bundesliga,A. Chaves,FC Augsburg,Centerback,Goalkeeping,0.0
8862,Defender,Bundesliga,M. Rosenfelder,SC Freiburg,Centerback,Goalkeeping,0.0
8863,Defender,Bundesliga,J. Makengo,SC Freiburg,Fullback,Goalkeeping,0.0
8864,Defender,Bundesliga,T. Oermann,Bayer 04 Leverkusen,Centerback,Goalkeeping,0.0
8865,Defender,Bundesliga,K. Nedeljković,RB Leipzig,Fullback,Goalkeeping,0.0
8866,Defender,Bundesliga,N. Brown,Eintracht Frankfurt,Fullback,Goalkeeping,0.0
8867,Defender,Bundesliga,Arthur,Bayer 04 Leverkusen,Fullback,Goalkeeping,0.0
8868,Defender,Bundesliga,K. Koulierakis,VfL Wolfsburg,Centerback,Goalkeeping,0.0
8869,Defender,Bundesliga,F. Jeltsch,VfB Stuttgart,Centerback,Goalkeeping,0.0
8870,Forward,Bundesliga,A. Kramarić,TSG Hoffenheim,Creative Forward,Goalkeeping,0.0
8871,Forward,Bundesliga,H. Kane,FC Bayern München,Target Man,Goalkeeping,0.0
8872,Forward,Bundesliga,M. Gregoritsch,FC Augsburg,Target Man,Goalkeeping,0.0
8873,Forward,Bundesliga,T. Kleindienst,Borussia M'gladbach,Target Man,Goalkeeping,0.0
8874,Forward,Bundesliga,G. Holtmann,VfL Bochum 1848,Creative Forward,Goalkeeping,0.0
8875,Forward,Bundesliga,H. Tabaković,Borussia M'gladbach,Target Man,Goalkeeping,0.0
8876,Forward,Bundesliga,L. Höler,SC Freiburg,Target Man,Goalkeeping,0.0
8877,Forward,Bundesliga,P. Schick,Bayer 04 Leverkusen,Target Man,Goalkeeping,0.0
8878,Forward,Bundesliga,S. Guirassy,Borussia Dortmund,Target Man,Goalkeeping,0.0
8879,Forward,Bundesliga,P. Hofmann,VfL Bochum 1848,Target Man,Goalkeeping,0.0
8880,Forward,Bundesliga,M. Bülter,1. FC Köln,Creative Forward,Goalkeeping,0.0
8881,Forward,Bundesliga,J. Lee,1. FSV Mainz 05,Creative Forward,Goalkeeping,0.0
8882,Forward,Bundesliga,O. Burke,1. FC Union Berlin,Target Man,Goalkeeping,0.0
8883,Forward,Bundesliga,D. Undav,VfB Stuttgart,Target Man,Goalkeeping,0.0
8884,Forward,Bundesliga,P. Tietz,1. FSV Mainz 05,Target Man,Goalkeeping,0.0
8885,Forward,Bundesliga,A. Claude-Maurice,FC Augsburg,Target Man,Goalkeeping,0.0
8886,Forward,Bundesliga,J. Wind,VfL Wolfsburg,Target Man,Goalkeeping,0.0
8887,Forward,Bundesliga,M. Terrier,Bayer 04 Leverkusen,Creative Forward,Goalkeeping,0.0
8888,Forward,Bundesliga,E. Demirović,VfB Stuttgart,Target Man,Goalkeeping,0.0
8889,Forward,Bundesliga,S. Machino,Borussia M'gladbach,Target Man,Goalkeeping,0.0
8890,Forward,Bundesliga,J. Burkardt,Eintracht Frankfurt,Target Man,Goalkeeping,0.0
8891,Forward,Bundesliga,K. Adeyemi,Borussia Dortmund,Creative Forward,Goalkeeping,0.0
8892,Forward,Bundesliga,A. Ilić,1. FC Union Berlin,Target Man,Goalkeeping,0.0
8893,Forward,Bundesliga,A. Hložek,TSG Hoffenheim,Target Man,Goalkeeping,0.0
8894,Forward,Bundesliga,B. Hollerbach,1. FSV Mainz 05,Target Man,Goalkeeping,0.0
8895,Forward,Bundesliga,P. Nebel,1. FSV Mainz 05,Creative Forward,Goalkeeping,0.0
8896,Forward,Bundesliga,M. Beier,Borussia Dortmund,Creative Forward,Goalkeeping,0.0
8897,Forward,Bundesliga,T. Tomás,VfB Stuttgart,Target Man,Goalkeeping,0.0
8898,Forward,Bundesliga,A. Sieb,1. FSV Mainz 05,Target Man,Goalkeeping,0.0
8899,Forward,Bundesliga,N. Weiper,1. FSV Mainz 05,Target Man,Goalkeeping,0.0
8900,Forward,Bundesliga,M. Moerstedt,TSG Hoffenheim,Target Man,Goalkeeping,0.0
8901,Goalkeeper,Bundesliga,M. Neuer,FC Bayern München,Sweeper Keeper,Goalkeeping,46.97
8902,Goalkeeper,Bundesliga,P. Gulácsi,RB Leipzig,Sweeper Keeper,Goalkeeping,87.21
8903,Goalkeeper,Bundesliga,O. Baumann,TSG Hoffenheim,Goalkeeper,Goalkeeping,82.26
8904,Goalkeeper,Bundesliga,T. Horn,VfL Bochum 1848,Goalkeeper,Goalkeeping,69.41
8905,Goalkeeper,Bundesliga,P. Drewes,Borussia Dortmund,Goalkeeper,Goalkeeping,59.51
8906,Goalkeeper,Bundesliga,M. Müller,VfL Wolfsburg,Goalkeeper,Goalkeeping,90.66
8907,Goalkeeper,Bundesliga,F. Rønnow,1. FC Union Berlin,Goalkeeper,Goalkeeping,75.09
8908,Goalkeeper,Bundesliga,R. Zentner,1. FSV Mainz 05,Goalkeeper,Goalkeeping,78.24
8909,Goalkeeper,Bundesliga,M. Zetterer,Eintracht Frankfurt,Sweeper Keeper,Goalkeeping,75.07
8910,Goalkeeper,Bundesliga,G. Kobel,Borussia Dortmund,Sweeper Keeper,Goalkeeping,61.34
8911,Goalkeeper,Bundesliga,J. Omlin,Bayer 04 Leverkusen,Goalkeeper,Goalkeeping,83.55
8912,Goalkeeper,Bundesliga,M. Nicolas,Borussia M'gladbach,Sweeper Keeper,Goalkeeping,89.9
8913,Goalkeeper,Bundesliga,A. Nübel,VfB Stuttgart,Sweeper Keeper,Goalkeeping,57.56
8914,Goalkeeper,Bundesliga,F. Dahmen,FC Augsburg,Goalkeeper,Goalkeeping,84.7
8915,Goalkeeper,Bundesliga,F. Müller,SC Freiburg,Goalkeeper,Goalkeeping,38.07
8916,Goalkeeper,Bundesliga,K. Grabara,VfL Wolfsburg,Goalkeeper,Goalkeeping,80.33
8917,Goalkeeper,Bundesliga,L. Philipp,TSG Hoffenheim,Goalkeeper,Goalkeeping,69.41
8918,Goalkeeper,Bundesliga,N. Labrović,FC Augsburg,Goalkeeper,Goalkeeping,76.2
8919,Goalkeeper,Bundesliga,N. Atubolu,SC Freiburg,Goalkeeper,Goalkeeping,85.87
8920,Goalkeeper,Bundesliga,J. Urbig,FC Bayern München,Sweeper Keeper,Goalkeeping,55.52
8921,Goalkeeper,Bundesliga,K. Santos,Eintracht Frankfurt,Goalkeeper,Goalkeeping,96.13
8922,Midfielder,Bundesliga,C. Trimmel,1. FC Union Berlin,Attacking Midfielder,Goalkeeping,0.0
8923,Midfielder,Bundesliga,N. Höfler,SC Freiburg,Defensive Midfielder,Goalkeeping,0.0
8924,Midfielder,Bundesliga,M. Götze,Eintracht Frankfurt,Attacking Midfielder,Goalkeeping,0.0
8925,Midfielder,Bundesliga,K. Kampl,RB Leipzig,Defensive Midfielder,Goalkeeping,0.0
8926,Midfielder,Bundesliga,K. Stöger,Borussia M'gladbach,Attacking Midfielder,Goalkeeping,0.0
8927,Midfielder,Bundesliga,A. Losilla,VfL Bochum 1848,Defensive Midfielder,Goalkeeping,0.0
8928,Midfielder,Bundesliga,M. Sabitzer,Borussia Dortmund,Defensive Midfielder,Goalkeeping,0.0
8929,Midfielder,Bundesliga,P. Mwene,1. FSV Mainz 05,Defensive Midfielder,Goalkeeping,0.0
8930,Midfielder,Bundesliga,E. Can,Borussia Dortmund,Defensive Midfielder,Goalkeeping,0.0
8931,Midfielder,Bundesliga,M. Arnold,VfL Wolfsburg,Attacking Midfielder,Goalkeeping,0.0
8932,Midfielder,Bundesliga,R. Khedira,1. FC Union Berlin,Defensive Midfielder,Goalkeeping,0.0
8933,Midfielder,Bundesliga,S. Widmer,1. FSV Mainz 05,Defensive Midfielder,Goalkeeping,0.0
8934,Midfielder,Bundesliga,R. Andrich,Bayer 04 Leverkusen,Defensive Midfielder,Goalkeeping,0.0
8935,Midfielder,Bundesliga,J. Haberer,1. FC Union Berlin,Defensive Midfielder,Goalkeeping,0.0
8936,Midfielder,Bundesliga,Y. Gerhardt,VfL Wolfsburg,Defensive Midfielder,Goalkeeping,0.0
8937,Midfielder,Bundesliga,V. Grifo,SC Freiburg,Attacking Midfielder,Goalkeeping,0.0
8938,Midfielder,Bundesliga,A. Grimaldo,Bayer 04 Leverkusen,Attacking Midfielder,Goalkeeping,0.0
8939,Midfielder,Bundesliga,L. Goretzka,FC Bayern München,Defensive Midfielder,Goalkeeping,0.0
8940,Midfielder,Bundesliga,M. Bero,VfL Bochum 1848,Attacking Midfielder,Goalkeeping,0.0
8941,Midfielder,Bundesliga,S. Gnabry,FC Bayern München,Attacking Midfielder,Goalkeeping,0.0
8942,Midfielder,Bundesliga,J. Brandt,Borussia Dortmund,Attacking Midfielder,Goalkeeping,0.0
8943,Midfielder,Bundesliga,M. Wolf,FC Augsburg,Attacking Midfielder,Goalkeeping,0.0
8944,Midfielder,Bundesliga,J. Kimmich,FC Bayern München,Attacking Midfielder,Goalkeeping,0.0
8945,Midfielder,Bundesliga,F. Honorat,Borussia M'gladbach,Attacking Midfielder,Goalkeeping,0.0
8946,Midfielder,Bundesliga,N. Amiri,1. FSV Mainz 05,Attacking Midfielder,Goalkeeping,0.0
8947,Midfielder,Bundesliga,R. Skov,1. FC Union Berlin,Attacking Midfielder,Goalkeeping,0.0
8948,Midfielder,Bundesliga,D. Giannoulis,FC Augsburg,Attacking Midfielder,Goalkeeping,0.0
8949,Midfielder,Bundesliga,K. Miyoshi,VfL Bochum 1848,Attacking Midfielder,Goalkeeping,0.0
8950,Midfielder,Bundesliga,M. Eggestein,SC Freiburg,Defensive Midfielder,Goalkeeping,0.0
8951,Midfielder,Bundesliga,E. Skhiri,Eintracht Frankfurt,Defensive Midfielder,Goalkeeping,0.0
8952,Midfielder,Bundesliga,R. Doan,Eintracht Frankfurt,Attacking Midfielder,Goalkeeping,0.0
8953,Midfielder,Bundesliga,S. Özcan,Borussia Dortmund,Defensive Midfielder,Goalkeeping,0.0
8954,Midfielder,Bundesliga,A. García,Bayer 04 Leverkusen,Attacking Midfielder,Goalkeeping,0.0
8955,Midfielder,Bundesliga,K. Jakić,FC Augsburg,Defensive Midfielder,Goalkeeping,0.0
8956,Midfielder,Bundesliga,M. Svanberg,VfL Wolfsburg,Attacking Midfielder,Goalkeeping,0.0
8957,Midfielder,Bundesliga,T. Skarke,1. FC Union Berlin,Attacking Midfielder,Goalkeeping,0.0
8958,Midfielder,Bundesliga,A. Karazor,VfB Stuttgart,Defensive Midfielder,Goalkeeping,0.0
8959,Midfielder,Bundesliga,J. Kamiński,1. FC Köln,Attacking Midfielder,Goalkeeping,0.0
8960,Midfielder,Bundesliga,E. Palacios,Bayer 04 Leverkusen,Attacking Midfielder,Goalkeeping,0.0
8961,Midfielder,Bundesliga,C. Baumgartner,RB Leipzig,Defensive Midfielder,Goalkeeping,0.0
8962,Midfielder,Bundesliga,E. Rexhbeçaj,FC Augsburg,Defensive Midfielder,Goalkeeping,0.0
8963,Midfielder,Bundesliga,A. Caci,1. FSV Mainz 05,Attacking Midfielder,Goalkeeping,0.0
8964,Midfielder,Bundesliga,R. Baku,RB Leipzig,Defensive Midfielder,Goalkeeping,0.0
8965,Midfielder,Bundesliga,R. Hack,Borussia M'gladbach,Attacking Midfielder,Goalkeeping,0.0
8966,Midfielder,Bundesliga,A. Schäfer,1. FC Union Berlin,Defensive Midfielder,Goalkeeping,0.0
8967,Midfielder,Bundesliga,C. Führich,VfB Stuttgart,Attacking Midfielder,Goalkeeping,0.0
8968,Midfielder,Bundesliga,L. Maloney,1. FSV Mainz 05,Defensive Midfielder,Goalkeeping,0.0
8969,Midfielder,Bundesliga,A. Stiller,VfB Stuttgart,Attacking Midfielder,Goalkeeping,0.0
8970,Midfielder,Bundesliga,F. Nmecha,Borussia Dortmund,Defensive Midfielder,Goalkeeping,0.0
8971,Midfielder,Bundesliga,P. Osterhage,SC Freiburg,Defensive Midfielder,Goalkeeping,0.0
8972,Midfielder,Bundesliga,N. Tella,Bayer 04 Leverkusen,Attacking Midfielder,Goalkeeping,0.0
8973,Midfielder,Bundesliga,W. Jeong,1. FC Union Berlin,Attacking Midfielder,Goalkeeping,0.0
8974,Midfielder,Bundesliga,F. Rieder,FC Augsburg,Attacking Midfielder,Goalkeeping,0.0
8975,Midfielder,Bundesliga,T. Krauß,1. FC Köln,Defensive Midfielder,Goalkeeping,0.0
8976,Midfielder,Bundesliga,P. Sander,Borussia M'gladbach,Defensive Midfielder,Goalkeeping,0.0
8977,Midfielder,Bundesliga,H. Hong,1. FSV Mainz 05,Attacking Midfielder,Goalkeeping,0.0
8978,Midfielder,Bundesliga,N. N'Goumou,Borussia M'gladbach,Attacking Midfielder,Goalkeeping,0.0
8979,Midfielder,Bundesliga,N. Seiwald,RB Leipzig,Defensive Midfielder,Goalkeeping,0.0
8980,Midfielder,Bundesliga,A. Prass,TSG Hoffenheim,Attacking Midfielder,Goalkeeping,0.0
8981,Midfielder,Bundesliga,M. Olise,FC Bayern München,Attacking Midfielder,Goalkeeping,0.0
8982,Midfielder,Bundesliga,P. Treu,SC Freiburg,Defensive Midfielder,Goalkeeping,0.0
8983,Midfielder,Bundesliga,P. Wimmer,VfL Wolfsburg,Defensive Midfielder,Goalkeeping,0.0
8984,Midfielder,Bundesliga,J. Leweling,VfB Stuttgart,Attacking Midfielder,Goalkeeping,0.0
8985,Midfielder,Bundesliga,A. Knauff,Eintracht Frankfurt,Attacking Midfielder,Goalkeeping,0.0
8986,Midfielder,Bundesliga,J. Musiala,FC Bayern München,Attacking Midfielder,Goalkeeping,0.0
8987,Midfielder,Bundesliga,D. Svensson,Borussia Dortmund,Attacking Midfielder,Goalkeeping,0.0
8988,Midfielder,Bundesliga,K. Sano,1. FSV Mainz 05,Defensive Midfielder,Goalkeeping,0.0
8989,Midfielder,Bundesliga,R. Reitz,Borussia M'gladbach,Defensive Midfielder,Goalkeeping,0.0
8990,Midfielder,Bundesliga,A. Nusa,RB Leipzig,Attacking Midfielder,Goalkeeping,0.0
8991,Midfielder,Bundesliga,T. Bischof,FC Bayern München,Attacking Midfielder,Goalkeeping,0.0
8992,Midfielder,Bundesliga,H. Larsson,Eintracht Frankfurt,Defensive Midfielder,Goalkeeping,0.0
8993,Midfielder,Bundesliga,F. Krätzig,FC Bayern München,Defensive Midfielder,Goalkeeping,0.0
8994,Midfielder,Bundesliga,A. Pavlović,FC Bayern München,Defensive Midfielder,Goalkeeping,0.0
8995,Midfielder,Bundesliga,P. Wanner,FC Bayern München,Attacking Midfielder,Goalkeeping,0.0
8996,Midfielder,Bundesliga,J. Bahoya,Eintracht Frankfurt,Attacking Midfielder,Goalkeeping,0.0
8997,Midfielder,Bundesliga,O. Højlund,Eintracht Frankfurt,Defensive Midfielder,Goalkeeping,0.0
8998,Midfielder,Bundesliga,A. Vermeeren,RB Leipzig,Defensive Midfielder,Goalkeeping,0.0
8999,Midfielder,Bundesliga,F. Chaïbi,Eintracht Frankfurt,Attacking Midfielder,Goalkeeping,0.0
9000,Midfielder,Bundesliga,A. Kemlein,1. FC Union Berlin,Defensive Midfielder,Goalkeeping,0.0
9001,Midfielder,Bundesliga,T. Rothe,1. FC Union Berlin,Defensive Midfielder,Goalkeeping,0.0
9002,Midfielder,Bundesliga,M. Kömür,FC Augsburg,Attacking Midfielder,Goalkeeping,0.0
9003,Midfielder,Bundesliga,B. Dárdai,VfL Wolfsburg,Defensive Midfielder,Goalkeeping,0.0
9004,Midfielder,Bundesliga,C. Uzun,Eintracht Frankfurt,Attacking Midfielder,Goalkeeping,0.0
9005,Midfielder,Bundesliga,B. Touré,TSG Hoffenheim,Attacking Midfielder,Goalkeeping,0.0
9006,Defender,Championship,K. Bartley,West Bromwich Albion,Centerback,Goalkeeping,0.0
9007,Defender,Championship,S. Cook,Queens Park Rangers,Centerback,Goalkeeping,0.0
9008,Defender,Championship,C. Forsyth,Derby County,Centerback,Goalkeeping,0.0
9009,Defender,Championship,A. Hughes,Preston North End,Centerback,Goalkeeping,0.0
9010,Defender,Championship,D. Batth,Derby County,Centerback,Goalkeeping,0.0
9011,Defender,Championship,J. Robinson,Birmingham City,Centerback,Goalkeeping,0.0
9012,Defender,Championship,J. Egan,Hull City,Centerback,Goalkeeping,0.0
9013,Defender,Championship,L. Ayling,Middlesbrough,Fullback,Goalkeeping,0.0
9014,Defender,Championship,J. Bidwell,Coventry City,Fullback,Goalkeeping,0.0
9015,Defender,Championship,R. Leonard,Millwall,Fullback,Goalkeeping,0.0
9016,Defender,Championship,B. Gibson,Stoke City,Centerback,Goalkeeping,0.0
9017,Defender,Championship,M. Wallace,Huddersfield Town,Centerback,Goalkeeping,0.0
9018,Defender,Championship,M. Ihiekwe,Blackpool,Centerback,Goalkeeping,0.0
9019,Defender,Championship,J. Bryan,Millwall,Fullback,Goalkeeping,0.0
9020,Defender,Championship,K. Naismith,Bristol City,Centerback,Goalkeeping,0.0
9021,Defender,Championship,C. Chambers,Cardiff City,Centerback,Goalkeeping,0.0
9022,Defender,Championship,J. Whatmough,Huddersfield Town,Centerback,Goalkeeping,0.0
9023,Defender,Championship,S. Ajayi,Hull City,Centerback,Goalkeeping,0.0
9024,Defender,Championship,L. Lindsay,Preston North End,Centerback,Goalkeeping,0.0
9025,Defender,Championship,Y. Ribeiro,Blackburn Rovers,Fullback,Goalkeeping,0.0
9026,Defender,Championship,J. Cooper,Millwall,Centerback,Goalkeeping,0.0
9027,Defender,Championship,M. Clarke,Derby County,Centerback,Goalkeeping,0.0
9028,Defender,Championship,D. Fry,Middlesbrough,Centerback,Goalkeeping,0.0
9029,Defender,Championship,P. Ng,Cardiff City,Fullback,Goalkeeping,0.0
9030,Defender,Championship,C. Elder,Derby County,Fullback,Goalkeeping,0.0
9031,Defender,Championship,L. Gooch,Huddersfield Town,Fullback,Goalkeeping,0.0
9032,Defender,Championship,J. Clarke-Salter,Queens Park Rangers,Centerback,Goalkeeping,0.0
9033,Defender,Championship,J. Dasilva,Coventry City,Fullback,Goalkeeping,0.0
9034,Defender,Championship,R. Nyambe,Reading,Fullback,Goalkeeping,0.0
9035,Defender,Championship,R. Dickie,Bristol City,Centerback,Goalkeeping,0.0
9036,Defender,Championship,G. Edmundson,Middlesbrough,Centerback,Goalkeeping,0.0
9037,Defender,Championship,J. Johnson,Luton Town,Fullback,Goalkeeping,0.0
9038,Defender,Championship,L. Coyle,Hull City,Fullback,Goalkeeping,0.0
9039,Defender,Championship,C. Brittain,Middlesbrough,Fullback,Goalkeeping,0.0
9040,Defender,Championship,J. Tymon,Swansea City,Fullback,Goalkeeping,0.0
9041,Defender,Championship,J. Tanganga,Sheffield United,Centerback,Goalkeeping,0.0
9042,Defender,Championship,C. Styles,West Bromwich Albion,Fullback,Goalkeeping,0.0
9043,Defender,Championship,A. Jones,Middlesbrough,Centerback,Goalkeeping,0.0
9044,Defender,Championship,H. Pickering,Blackburn Rovers,Fullback,Goalkeeping,0.0
9045,Defender,Championship,J. Storey,Preston North End,Centerback,Goalkeeping,0.0
9046,Defender,Championship,J. Latibeaudiere,Coventry City,Centerback,Goalkeeping,0.0
9047,Defender,Championship,B. Wilmot,Stoke City,Centerback,Goalkeeping,0.0
9048,Defender,Championship,C. Mepham,West Bromwich Albion,Centerback,Goalkeeping,0.0
9049,Defender,Championship,L. Gibson,Preston North End,Centerback,Goalkeeping,0.0
9050,Defender,Championship,C. Bramall,Luton Town,Fullback,Goalkeeping,0.0
9051,Defender,Championship,S. McLoughlin,Blackburn Rovers,Centerback,Goalkeeping,0.0
9052,Defender,Championship,P. Valentín,Preston North End,Fullback,Goalkeeping,0.0
9053,Defender,Championship,H. Burrows,Sheffield United,Fullback,Goalkeeping,0.0
9054,Defender,Championship,C. Pring,Bristol City,Fullback,Goalkeeping,0.0
9055,Defender,Championship,J. Dunne,Queens Park Rangers,Centerback,Goalkeeping,0.0
9056,Defender,Championship,N. Borges,Bristol City,Fullback,Goalkeeping,0.0
9057,Defender,Championship,N. Phillips,West Bromwich Albion,Centerback,Goalkeeping,0.0
9058,Defender,Championship,R. Atkinson,Bristol City,Centerback,Goalkeeping,0.0
9059,Defender,Championship,L. Kitching,Coventry City,Centerback,Goalkeeping,0.0
9060,Defender,Championship,G. Tanner,Bristol City,Fullback,Goalkeeping,0.0
9061,Defender,Championship,J. Key,Swansea City,Fullback,Goalkeeping,0.0
9062,Defender,Championship,R. Giles,Hull City,Fullback,Goalkeeping,0.0
9063,Defender,Championship,B. Cabango,Swansea City,Centerback,Goalkeeping,0.0
9064,Defender,Championship,M. van Ewijk,Coventry City,Fullback,Goalkeeping,0.0
9065,Defender,Championship,S. McCallum,Sheffield United,Centerback,Goalkeeping,0.0
9066,Defender,Championship,P. Kioso,Peterborough United,Centerback,Goalkeeping,0.0
9067,Defender,Championship,F. Seriki,Sheffield United,Fullback,Goalkeeping,0.0
9068,Defender,Championship,W. Fish,Cardiff City,Centerback,Goalkeeping,0.0
9069,Defender,Championship,N. Ogbeta,Barnsley,Fullback,Goalkeeping,0.0
9070,Defender,Championship,D. Sanderson,Birmingham City,Centerback,Goalkeeping,0.0
9071,Defender,Championship,H. Carter,Blackburn Rovers,Centerback,Goalkeeping,0.0
9072,Defender,Championship,T. Mengi,Luton Town,Centerback,Goalkeeping,0.0
9073,Defender,Championship,H. Roberts,Reading,Fullback,Goalkeeping,0.0
9074,Defender,Championship,L. McNally,Bristol City,Centerback,Goalkeeping,0.0
9075,Defender,Championship,M. McGuinness,Sheffield United,Centerback,Goalkeeping,0.0
9076,Defender,Championship,M. Talovierov,Stoke City,Centerback,Goalkeeping,0.0
9077,Defender,Championship,C. Drameh,Hull City,Fullback,Goalkeeping,0.0
9078,Defender,Championship,D. McNamara,Millwall,Centerback,Goalkeeping,0.0
9079,Defender,Championship,E. Cashin,Blackburn Rovers,Centerback,Goalkeeping,0.0
9080,Defender,Championship,A. Famewo,Hull City,Centerback,Goalkeeping,0.0
9081,Defender,Championship,R. Edwards,Queens Park Rangers,Centerback,Goalkeeping,0.0
9082,Defender,Championship,E. Bocat,Stoke City,Fullback,Goalkeeping,0.0
9083,Defender,Championship,T. Crama,Millwall,Fullback,Goalkeeping,0.0
9084,Defender,Championship,J. Bagan,Cardiff City,Centerback,Goalkeeping,0.0
9085,Defender,Championship,S. Klingen Langås,Derby County,Centerback,Goalkeeping,0.0
9086,Defender,Championship,B. Thomas,Coventry City,Centerback,Goalkeeping,0.0
9087,Defender,Championship,J. Tchamadeu,Stoke City,Fullback,Goalkeeping,0.0
9088,Defender,Championship,A. Phillips,Stoke City,Centerback,Goalkeeping,0.0
9089,Defender,Championship,C. Hughes,Hull City,Centerback,Goalkeeping,0.0
9090,Defender,Championship,R. Walters,Blackpool,Fullback,Goalkeeping,0.0
9091,Forward,Championship,T. Bradshaw,Barnsley,Target Man,Goalkeeping,0.0
9092,Forward,Championship,W. Keane,Reading,Target Man,Goalkeeping,0.0
9093,Forward,Championship,M. Smith,Preston North End,Target Man,Goalkeeping,0.0
9094,Forward,Championship,N. Wells,Luton Town,Target Man,Goalkeeping,0.0
9095,Forward,Championship,C. Robinson,Cardiff City,Target Man,Goalkeeping,0.0
9096,Forward,Championship,C. Morris,Derby County,Target Man,Goalkeeping,0.0
9097,Forward,Championship,S. Gallagher,Stoke City,Target Man,Goalkeeping,0.0
9098,Forward,Championship,R. Hardie,Huddersfield Town,Target Man,Goalkeeping,0.0
9099,Forward,Championship,L. Salvesen,Derby County,Target Man,Goalkeeping,0.0
9100,Forward,Championship,J. Yates,Luton Town,Target Man,Goalkeeping,0.0
9101,Forward,Championship,H. Wright,Coventry City,Target Man,Goalkeeping,0.0
9102,Forward,Championship,T. Chong,Sheffield United,Target Man,Goalkeeping,0.0
9103,Forward,Championship,T. Campbell,Sheffield United,Target Man,Goalkeeping,0.0
9104,Forward,Championship,S. Twine,Bristol City,Creative Forward,Goalkeeping,0.0
9105,Forward,Championship,P. Smyth,Queens Park Rangers,Creative Forward,Goalkeeping,0.0
9106,Forward,Championship,B. Thomas-Asante,Coventry City,Target Man,Goalkeeping,0.0
9107,Forward,Championship,J. Maja,West Bromwich Albion,Target Man,Goalkeeping,0.0
9108,Forward,Championship,Z. Flemming,Millwall,Target Man,Goalkeeping,0.0
9109,Forward,Championship,R. Brewster,Derby County,Creative Forward,Goalkeeping,0.0
9110,Forward,Championship,M. Langstaff,Millwall,Target Man,Goalkeeping,0.0
9111,Forward,Championship,E. Adebayo,Luton Town,Target Man,Goalkeeping,0.0
9112,Forward,Championship,E. Riis Jacobsen,Bristol City,Target Man,Goalkeeping,0.0
9113,Forward,Championship,M. Osmajić,Preston North End,Target Man,Goalkeeping,0.0
9114,Forward,Championship,S. Armstrong,Bristol City,Target Man,Goalkeeping,0.0
9115,Forward,Championship,Y. Ohashi,Blackburn Rovers,Target Man,Goalkeeping,0.0
9116,Forward,Championship,E. Simms,Coventry City,Target Man,Goalkeeping,0.0
9117,Forward,Championship,S. Iling Junior,West Bromwich Albion,Creative Forward,Goalkeeping,0.0
9118,Forward,Championship,L. Dobbin,Preston North End,Target Man,Goalkeeping,0.0
9119,Forward,Championship,Ž. Vipotnik,Swansea City,Target Man,Goalkeeping,0.0
9120,Forward,Championship,O. Tanner,Cardiff City,Creative Forward,Goalkeeping,0.0
9121,Forward,Championship,T. Cannon,Sheffield United,Target Man,Goalkeeping,0.0
9122,Forward,Championship,L. Cullen,Swansea City,Target Man,Goalkeeping,0.0
9123,Forward,Championship,J. Coburn,Middlesbrough,Target Man,Goalkeeping,0.0
9124,Forward,Championship,A. Al-Hamadi,Luton Town,Target Man,Goalkeeping,0.0
9125,Forward,Championship,K. Joseph,Hull City,Target Man,Goalkeeping,0.0
9126,Forward,Championship,Y. Salech,Cardiff City,Target Man,Goalkeeping,0.0
9127,Forward,Championship,T. Conway,Middlesbrough,Target Man,Goalkeeping,0.0
9128,Forward,Championship,P. Lane,Reading,Creative Forward,Goalkeeping,0.0
9129,Forward,Championship,N. Bassette,Coventry City,Target Man,Goalkeeping,0.0
9130,Forward,Championship,M. Ivanović,Millwall,Target Man,Goalkeeping,0.0
9131,Forward,Championship,R. Kolli,Queens Park Rangers,Target Man,Goalkeeping,0.0
9132,Goalkeeper,Championship,D. Cornell,Preston North End,Goalkeeper,Goalkeeping,55.63
9133,Goalkeeper,Championship,P. Nardi,Queens Park Rangers,Goalkeeper,Goalkeeping,63.43
9134,Goalkeeper,Championship,J. Alnwick,Huddersfield Town,Goalkeeper,Goalkeeping,72.26
9135,Goalkeeper,Championship,B. Wilson,Coventry City,Goalkeeper,Goalkeeping,63.92
9136,Goalkeeper,Championship,A. Gunn,Nottingham Forest,Sweeper Keeper,Goalkeeping,63.36
9137,Goalkeeper,Championship,S. Dieng,Middlesbrough,Sweeper Keeper,Goalkeeping,50.07
9138,Goalkeeper,Championship,M. O'Leary,West Bromwich Albion,Goalkeeper,Goalkeeping,64.04
9139,Goalkeeper,Championship,J. Vickers,Derby County,Goalkeeper,Goalkeeping,60.56
9140,Goalkeeper,Championship,L. Vigouroux,Swansea City,Goalkeeper,Goalkeeping,60.75
9141,Goalkeeper,Championship,J. Wildsmith,Middlesbrough,Goalkeeper,Goalkeeping,55.52
9142,Goalkeeper,Championship,V. Johansson,Stoke City,Goalkeeper,Goalkeeping,86.72
9143,Goalkeeper,Championship,B. Tóth,Blackburn Rovers,Goalkeeper,Goalkeeping,78.54
9144,Goalkeeper,Championship,M. Cooper,Sheffield United,Goalkeeper,Goalkeeping,66.62
9145,Goalkeeper,Championship,A. Pears,Blackburn Rovers,Goalkeeper,Goalkeeping,65.7
9146,Goalkeeper,Championship,I. Pandur,Hull City,Sweeper Keeper,Goalkeeping,71.95
9147,Goalkeeper,Championship,A. Patterson,Millwall,Sweeper Keeper,Goalkeeping,57.46
