,ID,Position,League,Name,Team,App,Mins,Assists,Shots,shotsOnTarget,Goals,xG,npxG,xA,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Saves,goalsPer90,assistsPer90,g+a,g+aPer90,shotsPer90,shotsOnTargetPer90,duelsWonPer90,passesPer90,accuratePassesPer90,longBallsPer90,crossesPer90,bigChancesCreatedPer90,keyPassesPer90,tacklesPer90,clearancesPer90,interceptionsPer90,aerialsWonPer90,blocksPer90,savesPer90,xgPer90,npxgPer90,xaPer90
291,1411,Midfielder,LaLiga,F. Pérez,Rayo Vallecano,31,604,0,6.0,1,0,0.31,0.31,1.53,17,2,3,5,1,42,196,160,12,27,4,7,0.0,0.0,0.0,0,0.0,0.89,0.15,6.26,29.21,23.84,1.79,4.02,0.6,1.04,2.53,0.3,0.45,0.75,0.15,0.0,0.05,0.05,0.23
292,1412,Midfielder,LaLiga,O. Sancet,Athletic Club,30,1626,1,50.0,20,15,9.73,7.31,1.49,13,6,5,12,12,73,544,456,32,18,1,21,0.0,0.83,0.06,16,0.89,2.77,1.11,4.04,30.11,25.24,1.77,1.0,0.06,1.16,0.72,0.33,0.28,0.66,0.66,0.0,0.54,0.4,0.08
293,1413,Midfielder,LaLiga,Á. Sola,Granada,35,1035,1,15.0,2,0,0.96,0.97,0.77,21,11,7,19,6,86,221,152,17,18,2,9,0.0,0.0,0.09,1,0.09,1.3,0.17,7.48,19.22,13.22,1.48,1.57,0.17,0.78,1.83,0.96,0.61,1.65,0.52,0.0,0.08,0.08,0.07
295,1415,Midfielder,LaLiga,E. Camavinga,Real Madrid,20,1096,2,8.0,2,1,0.44,0.44,0.7,42,19,18,22,4,108,761,677,43,2,1,11,0.0,0.08,0.16,3,0.25,0.66,0.16,8.87,62.49,55.59,3.53,0.16,0.08,0.9,3.45,1.56,1.48,1.81,0.33,0.0,0.04,0.04,0.06
296,1416,Midfielder,LaLiga,J. Moncayola,Osasuna,33,2112,0,21.0,9,0,1.68,1.59,4.61,70,19,11,15,4,98,874,701,106,107,4,34,0.0,0.0,0.0,0,0.0,0.89,0.38,4.18,37.24,29.87,4.52,4.56,0.17,1.45,2.98,0.81,0.47,0.64,0.17,0.0,0.07,0.07,0.2
297,1417,Midfielder,LaLiga,R. Moro,Osasuna,33,2346,5,46.0,16,4,4.17,4.12,5.48,22,19,10,8,16,103,611,445,64,149,8,44,0.0,0.15,0.19,9,0.35,1.76,0.61,3.95,23.44,17.07,2.46,5.72,0.31,1.69,0.84,0.73,0.38,0.31,0.61,0.0,0.16,0.16,0.21
298,1418,Midfielder,LaLiga,B. Turrientes,Real Sociedad,34,939,0,7.0,2,0,0.55,0.55,0.37,15,13,5,10,1,61,432,398,34,19,1,3,0.0,0.0,0.0,0,0.0,0.67,0.19,5.85,41.41,38.15,3.26,1.82,0.1,0.29,1.44,1.25,0.48,0.96,0.1,0.0,0.05,0.05,0.04
299,1419,Midfielder,LaLiga,A. Oroz,Osasuna,37,2981,4,48.0,16,5,4.16,3.55,3.48,35,10,20,19,18,166,1086,912,59,29,6,41,0.0,0.15,0.12,9,0.27,1.45,0.48,5.01,32.79,27.53,1.78,0.88,0.18,1.24,1.06,0.3,0.6,0.57,0.54,0.0,0.13,0.11,0.1
300,1420,Midfielder,LaLiga,S. Costa,Mallorca,32,2654,2,30.0,8,0,1.84,1.83,1.88,88,82,33,72,8,233,1412,1152,139,21,3,15,0.0,0.0,0.07,2,0.07,1.02,0.27,7.9,47.88,39.07,4.71,0.71,0.1,0.51,2.98,2.78,1.12,2.44,0.27,0.0,0.06,0.06,0.06
302,1422,Midfielder,LaLiga,Johnny,Atlético Madrid,31,2143,1,19.0,7,3,2.03,2.03,0.78,55,63,48,29,2,137,1103,949,66,3,2,9,0.0,0.13,0.04,4,0.17,0.8,0.29,5.75,46.32,39.86,2.77,0.13,0.08,0.38,2.31,2.65,2.02,1.22,0.08,0.0,0.09,0.09,0.03
303,1423,Midfielder,LaLiga,J. Bellingham,Real Madrid,31,2494,8,62.0,23,9,11.5,9.93,4.5,61,21,28,30,15,196,1509,1321,91,18,4,42,0.0,0.32,0.29,17,0.61,2.24,0.83,7.07,54.45,47.67,3.28,0.65,0.14,1.52,2.2,0.76,1.01,1.08,0.54,0.0,0.41,0.36,0.16
304,1424,Midfielder,LaLiga,I. Losada,Real Betis,38,718,0,8.0,3,1,1.53,1.63,0.8,13,9,4,5,2,24,260,200,12,9,2,11,0.0,0.13,0.0,1,0.13,1.0,0.38,3.01,32.59,25.07,1.5,1.13,0.25,1.38,1.63,1.13,0.5,0.63,0.25,0.0,0.19,0.2,0.1
305,1425,Midfielder,LaLiga,Pedri,Barcelona,37,2892,5,25.0,11,4,2.18,2.2,9.0,61,12,26,7,6,159,2672,2379,207,58,14,70,0.0,0.12,0.16,9,0.28,0.78,0.34,4.95,83.15,74.04,6.44,1.8,0.44,2.18,1.9,0.37,0.81,0.22,0.19,0.0,0.07,0.07,0.28
307,1427,Midfielder,LaLiga,P. Fernández,Sevilla,37,1164,1,19.0,4,1,2.49,2.49,0.92,16,4,8,9,9,61,339,278,16,10,2,12,0.0,0.08,0.08,2,0.15,1.47,0.31,4.72,26.21,21.49,1.24,0.77,0.15,0.93,1.24,0.31,0.62,0.7,0.7,0.0,0.19,0.19,0.07
308,1428,Midfielder,LaLiga,D. López,Valencia,38,2760,5,44.0,14,8,6.7,6.6,4.66,31,13,16,14,13,101,840,636,32,67,11,38,0.0,0.26,0.16,13,0.42,1.43,0.46,3.29,27.39,20.74,1.04,2.18,0.36,1.24,1.01,0.42,0.52,0.46,0.42,0.0,0.22,0.22,0.15
309,1429,Midfielder,LaLiga,M. Casadó,Barcelona,30,1623,3,14.0,1,1,1.06,1.06,1.79,44,15,22,9,6,92,1355,1218,60,9,3,9,0.0,0.06,0.17,4,0.22,0.78,0.06,5.1,75.14,67.54,3.33,0.5,0.17,0.5,2.44,0.83,1.22,0.5,0.33,0.0,0.06,0.06,0.1
310,1430,Midfielder,LaLiga,S. Carreira,Celta Vigo,32,1657,4,13.0,3,0,0.6,0.6,2.36,28,29,17,3,6,52,708,556,67,41,4,16,0.0,0.0,0.22,4,0.22,0.71,0.16,2.82,38.46,30.2,3.64,2.23,0.22,0.87,1.52,1.58,0.92,0.16,0.33,0.0,0.03,0.03,0.13
311,1431,Midfielder,LaLiga,J. Ander Olasagasti,Levante UD,38,852,1,13.0,2,1,0.92,0.93,0.7,21,10,15,12,5,43,395,312,35,10,2,6,0.0,0.11,0.11,2,0.21,1.37,0.21,4.54,41.73,32.96,3.7,1.06,0.21,0.63,2.22,1.06,1.58,1.27,0.53,0.0,0.1,0.1,0.07
312,1432,Midfielder,LaLiga,J. Sánchez,Sevilla,35,1731,4,13.0,6,4,2.15,2.15,1.67,50,14,17,21,2,92,600,512,16,40,4,25,0.0,0.21,0.21,8,0.42,0.68,0.31,4.78,31.2,26.62,0.83,2.08,0.21,1.3,2.6,0.73,0.88,1.09,0.1,0.0,0.11,0.11,0.09
313,1433,Midfielder,LaLiga,A. Ezzalzouli,Real Betis,33,1995,2,62.0,26,2,7.79,7.26,2.11,37,11,7,26,10,147,691,525,22,49,2,28,0.0,0.09,0.09,4,0.18,2.8,1.17,6.63,31.17,23.68,0.99,2.21,0.09,1.26,1.67,0.5,0.32,1.17,0.45,0.0,0.35,0.33,0.1
314,1434,Midfielder,LaLiga,B. Prados,Athletic Club,35,1725,0,16.0,5,1,1.01,1.02,1.32,55,20,28,29,4,113,775,640,50,9,1,11,0.0,0.05,0.0,1,0.05,0.83,0.26,5.9,40.43,33.39,2.61,0.47,0.05,0.57,2.87,1.04,1.46,1.51,0.21,0.0,0.05,0.05,0.07
315,1435,Midfielder,LaLiga,A. Moleiro,Villarreal,36,2727,1,68.0,24,6,5.48,5.61,3.64,27,6,18,5,21,136,993,828,40,32,6,41,0.0,0.2,0.03,7,0.23,2.24,0.79,4.49,32.77,27.33,1.32,1.06,0.2,1.35,0.89,0.2,0.59,0.17,0.69,0.0,0.18,0.19,0.12
316,1436,Midfielder,LaLiga,J. Carreras,Espanyol,37,2191,3,40.0,11,3,2.51,2.53,1.83,22,22,15,5,17,125,457,330,31,54,2,24,0.0,0.12,0.12,6,0.25,1.64,0.45,5.13,18.77,13.56,1.27,2.22,0.08,0.99,0.9,0.9,0.62,0.21,0.7,0.0,0.1,0.1,0.08
318,1438,Midfielder,LaLiga,U. González,Espanyol,27,1425,2,4.0,2,0,0.55,0.55,0.82,46,36,8,21,1,83,443,344,35,4,1,10,0.0,0.0,0.13,2,0.13,0.25,0.13,5.24,27.98,21.73,2.21,0.25,0.06,0.63,2.91,2.27,0.51,1.33,0.06,0.0,0.03,0.03,0.05
322,1442,Midfielder,LaLiga,P. Ibáñez,Deportivo Alavés,38,1307,1,20.0,5,1,1.54,1.58,0.34,20,20,18,19,4,81,492,377,37,13,2,6,0.0,0.07,0.07,2,0.14,1.38,0.34,5.58,33.88,25.96,2.55,0.9,0.14,0.41,1.38,1.38,1.24,1.31,0.28,0.0,0.11,0.11,0.02
323,1443,Midfielder,LaLiga,N. Williams,Athletic Club,29,1998,5,54.0,19,5,4.02,4.18,4.14,28,4,7,11,14,142,580,460,25,108,6,40,0.0,0.23,0.23,10,0.45,2.43,0.86,6.4,26.13,20.72,1.13,4.86,0.27,1.8,1.26,0.18,0.32,0.5,0.63,0.0,0.18,0.19,0.19
324,1444,Midfielder,LaLiga,R. Terrats,Espanyol,31,1374,1,21.0,9,4,2.13,2.23,1.4,23,17,10,19,4,90,384,281,51,40,4,17,0.0,0.26,0.07,5,0.33,1.38,0.59,5.9,25.15,18.41,3.34,2.62,0.26,1.11,1.51,1.11,0.66,1.24,0.26,0.0,0.14,0.15,0.09
325,1445,Midfielder,LaLiga,I. Akhomach,Rayo Vallecano,12,587,0,17.0,6,1,0.57,0.56,1.68,12,9,3,7,3,58,164,131,8,18,1,9,0.0,0.15,0.0,1,0.15,2.61,0.92,8.89,25.14,20.09,1.23,2.76,0.15,1.38,1.84,1.38,0.46,1.07,0.46,0.0,0.09,0.09,0.26
326,1446,Midfielder,LaLiga,A. Güler,Real Madrid,38,1273,4,39.0,17,3,3.23,3.28,4.44,30,8,7,8,14,88,815,734,54,57,11,40,0.0,0.21,0.28,7,0.49,2.76,1.2,6.22,57.62,51.89,3.82,4.03,0.78,2.83,2.12,0.57,0.49,0.57,0.99,0.0,0.23,0.23,0.31
327,1447,Midfielder,LaLiga,A. Roca,Espanyol,35,1042,1,10.0,4,0,0.87,0.87,1.04,21,10,8,6,4,79,195,142,8,20,2,7,0.0,0.0,0.09,1,0.09,0.86,0.35,6.82,16.84,12.26,0.69,1.73,0.17,0.6,1.81,0.86,0.69,0.52,0.35,0.0,0.08,0.08,0.09
328,1448,Midfielder,LaLiga,G. Simeone,Atlético Madrid,38,1950,6,22.0,7,2,2.2,2.21,4.68,27,17,14,12,3,110,717,565,13,49,13,25,0.0,0.09,0.28,8,0.37,1.02,0.32,5.08,33.09,26.08,0.6,2.26,0.6,1.15,1.25,0.78,0.65,0.55,0.14,0.0,0.1,0.1,0.22
329,1449,Midfielder,LaLiga,Gavi,Barcelona,29,1104,1,11.0,1,1,0.88,0.88,1.49,30,5,10,21,7,86,799,727,30,9,2,15,0.0,0.08,0.08,2,0.16,0.9,0.08,7.01,65.14,59.27,2.45,0.73,0.16,1.22,2.45,0.41,0.82,1.71,0.57,0.0,0.07,0.07,0.12
330,1450,Midfielder,LaLiga,I. Muñoz,Osasuna,28,618,1,11.0,0,0,0.43,0.47,0.69,5,11,4,11,4,31,295,236,31,7,1,6,0.0,0.0,0.15,1,0.15,1.6,0.0,4.51,42.96,34.37,4.51,1.02,0.15,0.87,0.73,1.6,0.58,1.6,0.58,0.0,0.06,0.07,0.1
331,1451,Midfielder,LaLiga,H. Sotelo,Celta Vigo,36,1269,0,4.0,0,0,0.19,0.19,1.83,28,8,5,2,2,47,967,857,110,50,4,19,0.0,0.0,0.0,0,0.0,0.28,0.0,3.33,68.58,60.78,7.8,3.55,0.28,1.35,1.99,0.57,0.35,0.14,0.14,0.0,0.01,0.01,0.13
332,1452,Midfielder,LaLiga,J. Guerra,Valencia,37,2593,3,47.0,10,3,2.21,2.16,3.21,50,47,20,17,20,126,1252,1007,125,45,6,23,0.0,0.1,0.1,6,0.21,1.63,0.35,4.37,43.46,34.95,4.34,1.56,0.21,0.8,1.74,1.63,0.69,0.59,0.69,0.0,0.08,0.08,0.11
333,1453,Midfielder,LaLiga,W. Swedberg,Celta Vigo,33,1347,5,32.0,15,4,5.31,5.28,2.24,23,9,3,8,8,73,342,261,19,18,3,16,0.0,0.27,0.33,9,0.6,2.14,1.0,4.88,22.85,17.44,1.27,1.2,0.2,1.07,1.54,0.6,0.2,0.53,0.53,0.0,0.35,0.35,0.15
334,1454,Midfielder,LaLiga,S. Altimira,Real Betis,38,1977,1,21.0,4,0,1.75,1.73,1.15,61,42,24,13,6,121,1249,1120,71,5,2,22,0.0,0.0,0.05,1,0.05,0.96,0.18,5.51,56.86,50.99,3.23,0.23,0.09,1.0,2.78,1.91,1.09,0.59,0.27,0.0,0.08,0.08,0.05
335,1455,Midfielder,LaLiga,P. Marín,Real Sociedad,34,1261,2,21.0,7,1,1.42,1.4,0.76,25,14,5,18,7,79,453,372,26,12,3,14,0.0,0.07,0.14,3,0.21,1.5,0.5,5.64,32.33,26.55,1.86,0.86,0.21,1.0,1.78,1.0,0.36,1.28,0.5,0.0,0.1,0.1,0.05
337,1457,Midfielder,LaLiga,P. Barrios,Atlético Madrid,31,2336,4,29.0,8,1,1.29,1.36,2.03,46,30,34,35,3,133,1477,1289,104,26,6,27,0.0,0.04,0.15,5,0.19,1.12,0.31,5.12,56.9,49.66,4.01,1.0,0.23,1.04,1.77,1.16,1.31,1.35,0.12,0.0,0.05,0.05,0.08
340,1460,Midfielder,LaLiga,F. López,Barcelona,31,1255,5,41.0,16,6,5.67,5.64,4.27,19,2,5,9,11,74,621,535,35,47,8,29,0.0,0.43,0.36,11,0.79,2.94,1.15,5.31,44.53,38.37,2.51,3.37,0.57,2.08,1.36,0.14,0.36,0.65,0.79,0.0,0.41,0.4,0.31
341,1461,Midfielder,LaLiga,M. Martín,Getafe,33,1761,1,28.0,13,0,1.76,1.75,1.22,62,46,21,31,8,156,786,674,60,11,3,12,0.0,0.0,0.05,1,0.05,1.43,0.66,7.97,40.17,34.45,3.07,0.56,0.15,0.61,3.17,2.35,1.07,1.58,0.41,0.0,0.09,0.09,0.06
342,1462,Midfielder,LaLiga,H. Álvarez,Celta Vigo,34,1570,3,25.0,9,4,2.46,2.46,2.06,26,19,8,8,9,80,851,674,41,31,2,19,0.0,0.23,0.17,7,0.4,1.43,0.52,4.59,48.78,38.64,2.35,1.78,0.11,1.09,1.49,1.09,0.46,0.46,0.52,0.0,0.14,0.14,0.12
345,1465,Midfielder,LaLiga,U. Gómez,Athletic Club,36,1277,3,19.0,4,1,1.85,1.86,0.83,12,14,2,29,6,71,280,216,16,23,1,10,0.0,0.07,0.21,4,0.28,1.34,0.28,5.0,19.73,15.22,1.13,1.62,0.07,0.7,0.85,0.99,0.14,2.04,0.42,0.0,0.13,0.13,0.06
348,1468,Midfielder,LaLiga,L. Yamal,Barcelona,35,2861,13,144.0,47,9,9.81,9.89,11.61,42,3,16,1,46,264,1414,1116,62,108,28,65,0.0,0.28,0.41,22,0.69,4.53,1.48,8.3,44.48,35.11,1.95,3.4,0.88,2.04,1.32,0.09,0.5,0.03,1.45,0.0,0.31,0.31,0.37
351,1471,Midfielder,LaLiga,M. Jauregizar,Athletic Club,36,2243,1,21.0,8,2,1.08,1.07,1.16,84,34,29,35,5,180,1089,897,115,27,2,23,0.0,0.08,0.04,3,0.12,0.84,0.32,7.22,43.7,35.99,4.61,1.08,0.08,0.92,3.37,1.36,1.16,1.4,0.2,0.0,0.04,0.04,0.05
