,ID,Position,League,Name,Team,App,Mins,Assists,Shots,shotsOnTarget,Goals,xG,npxG,xA,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Saves,goalsPer90,assistsPer90,g+a,g+aPer90,shotsPer90,shotsOnTargetPer90,duelsWonPer90,passesPer90,accuratePassesPer90,longBallsPer90,crossesPer90,bigChancesCreatedPer90,keyPassesPer90,tacklesPer90,clearancesPer90,interceptionsPer90,aerialsWonPer90,blocksPer90,savesPer90,xgPer90,npxgPer90,xaPer90
209,2284,Midfielder,Ligue 1,G. Hein,Metz,3,300,1,3.0,2,1,0.0,0.0,0.0,3,0,1,1,1,7,185,164,14,22,0,12,0.0,0.3,0.3,2,0.6,0.9,0.6,2.1,55.5,49.2,4.2,6.6,0.0,3.6,0.9,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0
210,2285,Midfielder,Ligue 1,T. Ndombélé,Nice,19,1140,2,11.0,3,1,2.35,2.35,1.35,35,8,14,3,3,91,469,414,22,3,3,19,0.0,0.08,0.16,3,0.24,0.87,0.24,7.18,37.03,32.68,1.74,0.24,0.24,1.5,2.76,0.63,1.11,0.24,0.24,0.0,0.19,0.19,0.11
211,2286,Midfielder,Ligue 1,A. Nordin,Stade Rennais,16,1163,0,28.0,13,4,4.1,2.51,1.21,24,6,5,13,8,99,281,213,7,35,1,14,0.0,0.31,0.0,4,0.31,2.17,1.01,7.66,21.75,16.48,0.54,2.71,0.08,1.08,1.86,0.46,0.39,1.01,0.62,0.0,0.32,0.19,0.09
212,2287,Midfielder,Ligue 1,H. Magnetti,Stade Brestois,32,2335,0,19.0,6,1,0.79,0.8,0.63,52,36,18,10,5,93,1049,906,80,18,0,6,0.0,0.04,0.0,1,0.04,0.73,0.23,3.58,40.43,34.92,3.08,0.69,0.0,0.23,2.0,1.39,0.69,0.39,0.19,0.0,0.03,0.03,0.02
213,2288,Midfielder,Ligue 1,A. Gomes,Olympique de Marseille,24,737,1,9.0,3,1,1.71,0.95,1.56,10,2,0,6,3,31,351,289,19,10,4,14,0.0,0.12,0.12,2,0.24,1.1,0.37,3.79,42.86,35.29,2.32,1.22,0.49,1.71,1.22,0.24,0.0,0.73,0.37,0.0,0.21,0.12,0.19
214,2289,Midfielder,Ligue 1,K. Diatta,AS Monaco,24,510,0,2.0,1,0,0.17,0.17,0.87,18,12,9,16,0,48,265,211,19,15,1,4,0.0,0.0,0.0,0,0.0,0.35,0.18,8.47,46.76,37.24,3.35,2.65,0.18,0.71,3.18,2.12,1.59,2.82,0.0,0.0,0.03,0.03,0.15
215,2290,Midfielder,Ligue 1,Vitinha,Paris Saint-Germain,31,2023,1,27.0,14,5,3.41,1.84,4.0,43,18,14,1,5,82,2352,2206,178,20,4,27,0.0,0.22,0.04,6,0.27,1.2,0.62,3.65,104.64,98.14,7.92,0.89,0.18,1.2,1.91,0.8,0.62,0.04,0.22,0.0,0.15,0.08,0.18
217,2292,Midfielder,Ligue 1,K. Nakamura,Stade de Reims,34,2870,2,91.0,33,11,9.08,9.12,3.36,26,19,14,7,28,74,759,595,55,59,5,26,0.0,0.34,0.06,13,0.41,2.85,1.03,2.32,23.8,18.66,1.72,1.85,0.16,0.82,0.82,0.6,0.44,0.22,0.88,0.0,0.28,0.29,0.11
218,2293,Midfielder,Ligue 1,M. Camara,Stade Rennais,34,2669,3,49.0,20,5,3.97,4.14,2.57,72,26,32,19,9,164,1134,998,36,46,3,26,0.0,0.17,0.1,8,0.27,1.65,0.67,5.53,38.24,33.65,1.21,1.55,0.1,0.88,2.43,0.88,1.08,0.64,0.3,0.0,0.13,0.14,0.09
219,2294,Midfielder,Ligue 1,K. Lee,Paris Saint-Germain,32,1665,6,41.0,14,6,3.51,3.51,6.44,25,3,3,5,10,87,1162,1069,57,94,16,57,0.0,0.32,0.32,12,0.65,2.22,0.76,4.7,62.81,57.78,3.08,5.08,0.86,3.08,1.35,0.16,0.16,0.27,0.54,0.0,0.19,0.19,0.35
220,2295,Midfielder,Ligue 1,A. Abdi,Nice,26,1417,2,29.0,11,5,4.29,4.79,1.74,43,31,20,22,5,91,512,404,32,51,4,20,0.0,0.32,0.13,7,0.44,1.84,0.7,5.78,32.52,25.66,2.03,3.24,0.25,1.27,2.73,1.97,1.27,1.4,0.32,0.0,0.27,0.3,0.11
221,2296,Midfielder,Ligue 1,S. Diop,Nice,29,1066,4,22.0,11,6,5.98,6.01,2.76,23,6,17,3,5,55,527,427,31,33,6,25,0.0,0.51,0.34,10,0.84,1.86,0.93,4.64,44.49,36.05,2.62,2.79,0.51,2.11,1.94,0.51,1.44,0.25,0.42,0.0,0.51,0.51,0.23
222,2297,Midfielder,Ligue 1,H. Abdelli,Olympique de Marseille,32,2848,1,39.0,12,6,6.36,3.22,3.67,48,26,26,15,10,150,1602,1355,96,44,5,39,0.0,0.19,0.03,7,0.22,1.23,0.38,4.74,50.62,42.82,3.03,1.39,0.16,1.23,1.52,0.82,0.82,0.47,0.32,0.0,0.2,0.1,0.12
223,2298,Midfielder,Ligue 1,S. Nanasi,RC Strasbourg,32,2122,4,28.0,12,6,6.46,5.91,4.66,20,15,7,3,5,59,735,617,23,66,12,38,0.0,0.25,0.17,10,0.42,1.19,0.51,2.5,31.17,26.17,0.98,2.8,0.51,1.61,0.85,0.64,0.3,0.13,0.21,0.0,0.27,0.25,0.2
224,2299,Midfielder,Ligue 1,J. Lepenant,Olympique Lyonnais,30,2063,1,20.0,5,2,1.4,1.37,1.74,68,23,18,22,9,144,700,572,37,16,2,8,0.0,0.09,0.04,3,0.13,0.87,0.22,6.28,30.54,24.95,1.61,0.7,0.09,0.35,2.97,1.0,0.79,0.96,0.39,0.0,0.06,0.06,0.08
225,2300,Midfielder,Ligue 1,O. Sahraoui,Lille,31,1292,3,23.0,9,3,2.85,2.93,4.33,13,8,7,0,10,60,589,502,10,12,7,29,0.0,0.21,0.21,6,0.42,1.6,0.63,4.18,41.03,34.97,0.7,0.84,0.49,2.02,0.91,0.56,0.49,0.0,0.7,0.0,0.2,0.2,0.3
226,2301,Midfielder,Ligue 1,J. Chotard,Stade Brestois,25,1800,0,18.0,3,1,1.28,1.27,0.95,39,47,21,16,7,72,786,664,95,29,0,7,0.0,0.05,0.0,1,0.05,0.9,0.15,3.6,39.3,33.2,4.75,1.45,0.0,0.35,1.95,2.35,1.05,0.8,0.35,0.0,0.06,0.06,0.05
227,2302,Midfielder,Ligue 1,H. Boudaoui,Nice,29,2438,3,39.0,19,2,2.66,2.73,2.83,76,44,22,17,8,168,1112,938,64,17,6,22,0.0,0.07,0.11,5,0.18,1.44,0.7,6.2,41.05,34.63,2.36,0.63,0.22,0.81,2.81,1.62,0.81,0.63,0.3,0.0,0.1,0.1,0.1
228,2303,Midfielder,Ligue 1,A. Moueffek,Saint-Étienne,23,1042,1,10.0,2,0,1.09,1.08,1.04,20,24,5,9,2,47,392,333,11,4,2,10,0.0,0.0,0.09,1,0.09,0.86,0.17,4.06,33.86,28.76,0.95,0.35,0.17,0.86,1.73,2.07,0.43,0.78,0.17,0.0,0.09,0.09,0.09
229,2304,Midfielder,Ligue 1,M. Gbane,Stade de Reims,15,1292,1,5.0,3,0,0.17,0.17,0.77,22,93,18,19,0,53,572,483,54,2,1,7,0.0,0.0,0.07,1,0.07,0.35,0.21,3.69,39.85,33.65,3.76,0.14,0.07,0.49,1.53,6.48,1.25,1.32,0.0,0.0,0.01,0.01,0.05
230,2305,Midfielder,Ligue 1,T. Tessmann,Olympique Lyonnais,32,1261,0,18.0,10,1,0.95,0.95,0.79,25,29,19,4,4,53,747,677,68,14,1,7,0.0,0.07,0.0,1,0.07,1.28,0.71,3.78,53.31,48.32,4.85,1.0,0.07,0.5,1.78,2.07,1.36,0.29,0.29,0.0,0.07,0.07,0.06
231,2306,Midfielder,Ligue 1,J. Patrick,Stade de Reims,19,631,0,11.0,1,0,0.16,0.16,0.24,26,10,6,14,7,60,257,202,22,5,0,1,0.0,0.0,0.0,0,0.0,1.57,0.14,8.56,36.66,28.81,3.14,0.71,0.0,0.14,3.71,1.43,0.86,2.0,1.0,0.0,0.02,0.02,0.03
232,2307,Midfielder,Ligue 1,Q. Merlin,Stade Rennais,28,1602,3,26.0,10,1,2.06,2.06,2.46,22,13,14,7,9,50,926,805,38,95,5,25,0.0,0.06,0.17,4,0.22,1.46,0.56,2.81,52.02,45.22,2.13,5.34,0.28,1.4,1.24,0.73,0.79,0.39,0.51,0.0,0.12,0.12,0.14
233,2308,Midfielder,Ligue 1,B. Old,Saint-Étienne,14,523,0,11.0,2,0,1.0,1.0,0.47,7,2,2,1,6,27,124,104,5,19,1,9,0.0,0.0,0.0,0,0.0,1.89,0.34,4.65,21.34,17.9,0.86,3.27,0.17,1.55,1.2,0.34,0.34,0.17,1.03,0.0,0.17,0.17,0.08
235,2310,Midfielder,Ligue 1,T. Louchet,Nice,30,780,0,12.0,4,1,0.79,0.79,1.29,27,19,18,11,5,51,363,317,27,35,1,15,0.0,0.12,0.0,1,0.12,1.38,0.46,5.88,41.88,36.58,3.12,4.04,0.12,1.73,3.12,2.19,2.08,1.27,0.58,0.0,0.09,0.09,0.15
236,2311,Midfielder,Ligue 1,M. Akliouche,AS Monaco,32,2409,10,62.0,19,5,9.23,8.47,7.83,51,12,15,5,17,144,1137,965,46,53,15,51,0.0,0.19,0.37,15,0.56,2.32,0.71,5.38,42.48,36.05,1.72,1.98,0.56,1.91,1.91,0.45,0.56,0.19,0.64,0.0,0.34,0.32,0.29
238,2313,Midfielder,Ligue 1,I. Koné,Olympique de Marseille,28,829,1,10.0,4,2,0.44,0.44,1.48,17,6,8,4,4,48,382,330,32,5,4,9,0.0,0.22,0.11,3,0.33,1.09,0.43,5.21,41.47,35.83,3.47,0.54,0.43,0.98,1.85,0.65,0.87,0.43,0.43,0.0,0.05,0.05,0.16
240,2315,Midfielder,Ligue 1,H. Arnar Haraldsson,Lille,26,1765,3,35.0,13,5,3.8,3.86,3.17,36,6,8,2,12,92,875,724,41,59,6,35,0.0,0.25,0.15,8,0.41,1.78,0.66,4.69,44.62,36.92,2.09,3.01,0.31,1.78,1.84,0.31,0.41,0.1,0.61,0.0,0.19,0.2,0.16
241,2316,Midfielder,Ligue 1,W. Zaïre-Emery,Paris Saint-Germain,29,2040,2,16.0,7,1,1.64,1.67,1.42,50,19,22,9,7,98,1602,1495,51,9,4,18,0.0,0.04,0.09,3,0.13,0.71,0.31,4.32,70.68,65.96,2.25,0.4,0.18,0.79,2.21,0.84,0.97,0.4,0.31,0.0,0.07,0.07,0.06
242,2317,Midfielder,Ligue 1,D. Doué,Paris Saint-Germain,32,1724,6,55.0,20,6,5.14,5.14,5.66,48,7,13,8,20,158,1025,883,44,78,16,55,0.0,0.31,0.31,12,0.63,2.87,1.04,8.25,53.51,46.1,2.3,4.07,0.84,2.87,2.51,0.37,0.68,0.42,1.04,0.0,0.27,0.27,0.3
243,2318,Midfielder,Ligue 1,K. Doumbia,Stade Brestois,31,1328,2,22.0,10,3,2.83,2.81,1.74,41,11,28,10,3,92,640,548,42,48,4,26,0.0,0.2,0.14,5,0.34,1.49,0.68,6.23,43.37,37.14,2.85,3.25,0.27,1.76,2.78,0.75,1.9,0.68,0.2,0.0,0.19,0.19,0.12
245,2320,Midfielder,Ligue 1,L. Mouton,Angers,31,1042,1,19.0,3,0,1.45,1.27,1.28,49,15,10,5,6,73,523,433,41,21,2,17,0.0,0.0,0.09,1,0.09,1.64,0.26,6.31,45.17,37.4,3.54,1.81,0.17,1.47,4.23,1.3,0.86,0.43,0.52,0.0,0.13,0.11,0.11
246,2321,Midfielder,Ligue 1,J. Neves,Paris Saint-Germain,33,1845,7,28.0,12,3,2.98,2.99,3.89,63,19,23,22,8,133,1560,1440,81,15,9,32,0.0,0.15,0.34,10,0.49,1.37,0.59,6.49,76.1,70.24,3.95,0.73,0.44,1.56,3.07,0.93,1.12,1.07,0.39,0.0,0.15,0.15,0.19
247,2322,Midfielder,Ligue 1,Y. Belkhdim,Angers,32,1515,1,9.0,5,1,0.74,0.77,0.51,50,38,21,7,1,72,467,390,28,16,2,5,0.0,0.06,0.06,2,0.12,0.53,0.3,4.28,27.74,23.17,1.66,0.95,0.12,0.3,2.97,2.26,1.25,0.42,0.06,0.0,0.04,0.05,0.03
248,2323,Midfielder,Ligue 1,J. Mwanga,RC Strasbourg,27,1252,2,16.0,4,1,1.42,1.31,1.5,43,18,10,11,4,70,568,491,70,21,2,9,0.0,0.07,0.14,3,0.22,1.15,0.29,5.03,40.83,35.3,5.03,1.51,0.14,0.65,3.09,1.29,0.72,0.79,0.29,0.0,0.1,0.09,0.11
249,2324,Midfielder,Ligue 1,K. Fayad,Montpellier,20,1018,0,17.0,4,0,1.27,1.25,0.55,31,12,9,11,6,84,487,418,42,20,0,7,0.0,0.0,0.0,0,0.0,1.5,0.35,7.43,43.06,36.95,3.71,1.77,0.0,0.62,2.74,1.06,0.8,0.97,0.53,0.0,0.11,0.11,0.05
250,2325,Midfielder,Ligue 1,L. Camara,AS Monaco,29,2056,7,26.0,9,2,2.29,2.29,4.97,65,30,31,23,9,137,1339,1171,113,117,7,44,0.0,0.09,0.31,9,0.39,1.14,0.39,6.0,58.61,51.26,4.95,5.12,0.31,1.93,2.85,1.31,1.36,1.01,0.39,0.0,0.1,0.1,0.22
251,2326,Midfielder,Ligue 1,N. Mukau,Lille,29,1218,1,11.0,2,0,0.76,0.76,0.68,33,22,15,14,6,71,635,571,16,5,0,12,0.0,0.0,0.07,1,0.07,0.81,0.15,5.25,46.92,42.19,1.18,0.37,0.0,0.89,2.44,1.63,1.11,1.03,0.44,0.0,0.06,0.06,0.05
252,2327,Midfielder,Ligue 1,E. Mbappé,Lille,11,236,0,11.0,4,0,1.07,1.09,1.16,6,0,1,1,5,11,125,99,3,14,4,6,0.0,0.0,0.0,0,0.0,4.19,1.53,4.19,47.67,37.75,1.14,5.34,1.53,2.29,2.29,0.0,0.38,0.38,1.91,0.0,0.41,0.41,0.44
253,2328,Midfielder,Ligue 1,M. Diawara,Olympique Lyonnais,21,609,1,7.0,1,0,0.34,0.39,0.26,21,10,13,2,2,36,232,198,17,5,0,7,0.0,0.0,0.15,1,0.15,1.03,0.15,5.32,34.29,29.26,2.51,0.74,0.0,1.03,3.1,1.48,1.92,0.3,0.3,0.0,0.05,0.06,0.04
256,2331,Midfielder,Ligue 1,D. Cissé,Stade Rennais,13,1074,0,15.0,7,1,0.43,0.43,0.69,31,11,12,4,4,58,588,518,69,3,0,5,0.0,0.08,0.0,1,0.08,1.26,0.59,4.86,49.27,43.41,5.78,0.25,0.0,0.42,2.6,0.92,1.01,0.34,0.34,0.0,0.04,0.04,0.06
257,2332,Midfielder,Ligue 1,S. Mayulu,Paris Saint-Germain,29,811,2,24.0,7,2,2.77,2.92,2.01,25,10,5,2,9,59,428,385,14,9,3,12,0.0,0.22,0.22,4,0.44,2.66,0.78,6.55,47.5,42.73,1.55,1.0,0.33,1.33,2.77,1.11,0.55,0.22,1.0,0.0,0.31,0.32,0.22
259,2334,Midfielder,Ligue 1,A. Bouaddi,Lille,34,1154,1,3.0,1,0,0.12,0.12,1.23,50,11,10,9,2,82,548,483,25,3,2,5,0.0,0.0,0.08,1,0.08,0.23,0.08,6.4,42.74,37.67,1.95,0.23,0.16,0.39,3.9,0.86,0.78,0.7,0.16,0.0,0.01,0.01,0.1
