,ID,Position,League,Name,Team,App,Mins,Assists,Shots,shotsOnTarget,Goals,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Saves,goalsPer90,assistsPer90,g+a,g+aPer90,shotsPer90,shotsOnTargetPer90,duelsWonPer90,passesPer90,accuratePassesPer90,longBallsPer90,crossesPer90,bigChancesCreatedPer90,keyPassesPer90,tacklesPer90,clearancesPer90,interceptionsPer90,aerialsWonPer90,blocksPer90,savesPer90
87,3426,Midfielder,Serie B,L. Cigarini,Reggiana,26,126,0,3.0,0,0,4,1,4,2,3,7,129,108,31,12,0,11,0.0,0.0,0.0,0,0.0,2.14,0.0,5.0,92.14,77.14,22.14,8.57,0.0,7.86,2.86,0.71,2.86,1.43,2.14,0.0
88,3427,Midfielder,Serie B,P. Obiang,Monza,37,1492,0,10.0,2,1,44,41,18,34,2,106,967,842,94,10,1,12,0.0,0.06,0.0,1,0.06,0.6,0.12,6.39,58.33,50.79,5.67,0.6,0.06,0.72,2.65,2.47,1.09,2.05,0.12,0.0
89,3428,Midfielder,Serie B,M. Maita,Benevento,36,2702,2,21.0,4,1,68,38,18,11,8,144,1307,1092,136,17,2,21,0.0,0.03,0.07,3,0.1,0.7,0.13,4.8,43.53,36.37,4.53,0.57,0.07,0.7,2.26,1.27,0.6,0.37,0.27,0.0
90,3429,Midfielder,Serie B,S. Branca,Cittadella,22,1486,1,6.0,1,0,57,25,11,17,0,110,813,680,96,22,1,17,0.0,0.0,0.06,1,0.06,0.36,0.06,6.66,49.24,41.18,5.81,1.33,0.06,1.03,3.45,1.51,0.67,1.03,0.0,0.0
91,3430,Midfielder,Serie B,A. Vita,Cittadella,33,2591,1,39.0,11,4,29,47,13,42,14,135,794,539,117,127,3,52,0.0,0.14,0.03,5,0.17,1.35,0.38,4.69,27.58,18.72,4.06,4.41,0.1,1.81,1.01,1.63,0.45,1.46,0.49,0.0
92,3431,Midfielder,Serie B,L. Garritano,Cosenza,26,759,0,15.0,6,0,12,8,2,1,4,27,327,258,23,59,2,18,0.0,0.0,0.0,0,0.0,1.78,0.71,3.2,38.77,30.59,2.73,7.0,0.24,2.13,1.42,0.95,0.24,0.12,0.47,0.0
93,3432,Midfielder,Serie B,J. Mauri,Cosenza,18,306,0,3.0,0,0,11,5,3,1,2,17,187,166,20,4,0,3,0.0,0.0,0.0,0,0.0,0.88,0.0,5.0,55.0,48.82,5.88,1.18,0.0,0.88,3.24,1.47,0.88,0.29,0.59,0.0
94,3433,Midfielder,Serie B,P. Azzi,Monza,20,1533,3,46.0,11,3,23,37,10,23,15,68,438,332,33,58,7,20,0.0,0.18,0.18,6,0.35,2.7,0.65,3.99,25.71,19.49,1.94,3.41,0.41,1.17,1.35,2.17,0.59,1.35,0.88,0.0
95,3434,Midfielder,Serie B,F. Gelli,Frosinone,33,1719,1,16.0,4,0,26,19,8,12,1,87,832,719,68,76,1,21,0.0,0.0,0.05,1,0.05,0.84,0.21,4.55,43.56,37.64,3.56,3.98,0.05,1.1,1.36,0.99,0.42,0.63,0.05,0.0
96,3435,Midfielder,Serie B,M. Marin,Pisa,34,2646,2,25.0,4,1,84,51,29,36,12,173,1272,1050,163,40,4,24,0.0,0.03,0.07,3,0.1,0.85,0.14,5.88,43.27,35.71,5.54,1.36,0.14,0.82,2.86,1.73,0.99,1.22,0.41,0.0
97,3436,Midfielder,Serie B,E. Masciangelo,Frosinone,36,2671,4,17.0,3,1,38,60,19,28,6,136,1015,733,168,226,4,44,0.0,0.03,0.13,5,0.17,0.57,0.1,4.58,34.2,24.7,5.66,7.62,0.13,1.48,1.28,2.02,0.64,0.94,0.2,0.0
98,3437,Midfielder,Serie B,I. Touré,Pisa,36,2435,4,36.0,13,6,68,65,18,169,3,275,789,496,77,64,5,21,0.0,0.22,0.15,10,0.37,1.33,0.48,10.16,29.16,18.33,2.85,2.37,0.18,0.78,2.51,2.4,0.67,6.25,0.11,0.0
99,3438,Midfielder,Serie B,F. Caligara,Pescara,27,541,0,10.0,1,0,18,11,5,11,2,37,220,162,39,26,1,9,0.0,0.0,0.0,0,0.0,1.66,0.17,6.16,36.6,26.95,6.49,4.33,0.17,1.5,2.99,1.83,0.83,1.83,0.33,0.0
100,3439,Midfielder,Serie B,G. Calò,Frosinone,35,2622,4,35.0,9,2,34,42,19,20,10,113,1600,1337,279,149,3,49,0.0,0.07,0.14,6,0.21,1.2,0.31,3.88,54.92,45.89,9.58,5.11,0.1,1.68,1.17,1.44,0.65,0.69,0.34,0.0
101,3440,Midfielder,Serie B,M. Collocolo,Cremonese,35,2644,2,48.0,16,8,46,58,23,45,15,146,1170,1000,103,51,6,35,0.0,0.27,0.07,10,0.34,1.63,0.54,4.97,39.83,34.04,3.51,1.74,0.2,1.19,1.57,1.97,0.78,1.53,0.51,0.0
102,3441,Midfielder,Serie B,M. Léris,Pisa,4,169,0,2.0,0,0,3,3,1,2,2,8,48,33,4,8,0,3,0.0,0.0,0.0,0,0.0,1.07,0.0,4.26,25.56,17.57,2.13,4.26,0.0,1.6,1.6,1.6,0.53,1.07,1.07,0.0
103,3442,Midfielder,Serie B,A. Rizzo Pinna,Ascoli,37,1435,1,44.0,15,2,16,6,4,4,9,78,448,390,14,75,2,27,0.0,0.13,0.06,3,0.19,2.76,0.94,4.89,28.1,24.46,0.88,4.7,0.13,1.69,1.0,0.38,0.25,0.25,0.56,0.0
104,3443,Midfielder,Serie B,M. Meli,Crotone,40,541,0,6.0,3,0,12,24,6,10,3,46,176,145,12,4,0,2,0.0,0.0,0.0,0,0.0,1.0,0.5,7.65,29.28,24.12,2.0,0.67,0.0,0.33,2.0,3.99,1.0,1.66,0.5,0.0
105,3444,Midfielder,Serie B,L. Benedetti,Virtus Entella,30,1142,1,15.0,2,0,21,27,10,15,7,52,362,280,24,29,0,13,0.0,0.0,0.08,1,0.08,1.18,0.16,4.1,28.53,22.07,1.89,2.29,0.0,1.02,1.65,2.13,0.79,1.18,0.55,0.0
106,3445,Midfielder,Serie B,M. Rover,Reggiana,36,1408,1,42.0,20,4,14,38,13,17,11,51,362,265,31,35,2,11,0.0,0.26,0.06,5,0.32,2.68,1.28,3.26,23.14,16.94,1.98,2.24,0.13,0.7,0.89,2.43,0.83,1.09,0.7,0.0
107,3446,Midfielder,Serie B,M. Bertagnoli,Reggiana,34,1492,1,28.0,10,1,42,38,28,32,8,108,626,503,67,37,2,18,0.0,0.06,0.06,2,0.12,1.69,0.6,6.51,37.76,30.34,4.04,2.23,0.12,1.09,2.53,2.29,1.69,1.93,0.48,0.0
108,3447,Midfielder,Serie B,N. Corrado,Frosinone,38,1979,2,24.0,5,1,44,59,19,16,9,93,698,508,121,133,6,36,0.0,0.05,0.09,3,0.14,1.09,0.23,4.23,31.74,23.1,5.5,6.05,0.27,1.64,2.0,2.68,0.86,0.73,0.41,0.0
109,3448,Midfielder,Serie B,L. Belardinelli,Reggiana,15,483,0,9.0,2,0,9,8,3,29,2,41,172,95,28,9,1,6,0.0,0.0,0.0,0,0.0,1.68,0.37,7.64,32.05,17.7,5.22,1.68,0.19,1.12,1.68,1.49,0.56,5.4,0.37,0.0
110,3449,Midfielder,Serie B,T. Reinhart,Reggiana,36,2233,2,15.0,4,1,43,55,28,15,5,88,1109,916,143,71,1,30,0.0,0.04,0.08,3,0.12,0.6,0.16,3.55,44.7,36.92,5.76,2.86,0.04,1.21,1.73,2.22,1.13,0.6,0.2,0.0
111,3450,Midfielder,Serie B,R. Celia,Benevento,38,1531,0,6.0,1,0,20,39,12,6,0,61,536,449,44,38,0,9,0.0,0.0,0.0,0,0.0,0.35,0.06,3.59,31.51,26.39,2.59,2.23,0.0,0.53,1.18,2.29,0.71,0.35,0.0,0.0
112,3451,Midfielder,Serie B,N. Galazzi,Monza,24,1469,5,34.0,12,1,36,6,7,15,7,110,600,461,70,81,10,41,0.0,0.06,0.31,6,0.37,2.08,0.74,6.74,36.76,28.24,4.29,4.96,0.61,2.51,2.21,0.37,0.43,0.92,0.43,0.0
113,3452,Midfielder,Serie B,G. Piccinini,Pisa,38,2341,4,44.0,9,4,52,35,26,48,12,138,1013,801,75,26,5,23,0.0,0.15,0.15,8,0.31,1.69,0.35,5.31,38.94,30.79,2.88,1.0,0.19,0.88,2.0,1.35,1.0,1.85,0.46,0.0
114,3453,Midfielder,Serie B,K. Bozhanaj,Reggiana,35,914,2,32.0,10,2,18,2,5,2,7,88,239,199,18,16,4,14,0.0,0.2,0.2,4,0.39,3.15,0.98,8.67,23.53,19.6,1.77,1.58,0.39,1.38,1.77,0.2,0.49,0.2,0.69,0.0
115,3454,Midfielder,Serie B,F. Amatucci,Cittadella,37,2812,0,28.0,11,1,60,47,35,37,5,129,843,636,70,15,3,17,0.0,0.03,0.0,1,0.03,0.9,0.35,4.13,26.98,20.36,2.24,0.48,0.1,0.54,1.92,1.5,1.12,1.18,0.16,0.0
116,3455,Midfielder,Serie B,T. Barbieri,Cremonese,39,2109,5,25.0,7,3,50,34,27,37,5,143,684,548,75,128,5,27,0.0,0.13,0.21,8,0.34,1.07,0.3,6.1,29.19,23.39,3.2,5.46,0.21,1.15,2.13,1.45,1.15,1.58,0.21,0.0
117,3456,Midfielder,Serie B,GCG. Corradini,Ascoli,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,3457,Midfielder,Serie B,T. Milanese,Cremonese,37,436,0,9.0,1,0,7,4,4,1,3,20,143,126,4,0,0,2,0.0,0.0,0.0,0,0.0,1.86,0.21,4.13,29.52,26.01,0.83,0.0,0.0,0.41,1.44,0.83,0.83,0.21,0.62,0.0
119,3458,Midfielder,Serie B,M. Højholt,Pisa,38,1269,1,8.0,1,0,39,27,12,14,5,67,476,381,48,13,2,6,0.0,0.0,0.07,1,0.07,0.57,0.07,4.75,33.76,27.02,3.4,0.92,0.14,0.43,2.77,1.91,0.85,0.99,0.35,0.0
120,3459,Midfielder,Serie B,Y. Paz,Reggiana,34,440,0,7.0,2,0,12,17,4,6,3,24,157,131,19,12,0,3,0.0,0.0,0.0,0,0.0,1.43,0.41,4.91,32.11,26.8,3.89,2.45,0.0,0.61,2.45,3.48,0.82,1.23,0.61,0.0
121,3460,Midfielder,Serie B,R. Kouda,Parma,27,838,4,31.0,11,3,10,7,3,15,9,50,256,209,9,55,3,17,0.0,0.32,0.43,7,0.75,3.33,1.18,5.37,27.49,22.45,0.97,5.91,0.32,1.83,1.07,0.75,0.32,1.61,0.97,0.0
122,3461,Midfielder,Serie B,F. Casolari,Cittadella,29,1260,0,7.0,2,1,34,39,11,19,3,77,665,536,96,23,0,16,0.0,0.07,0.0,1,0.07,0.5,0.14,5.5,47.5,38.29,6.86,1.64,0.0,1.14,2.43,2.79,0.79,1.36,0.21,0.0
123,3462,Midfielder,Serie B,C. Kourfalidis,Cosenza,35,1093,0,13.0,1,0,22,25,7,17,5,62,390,317,29,22,1,12,0.0,0.0,0.0,0,0.0,1.07,0.08,5.11,32.11,26.1,2.39,1.81,0.08,0.99,1.81,2.06,0.58,1.4,0.41,0.0
124,3463,Midfielder,Serie B,G. Olzer,Pescara,32,1205,1,29.0,7,1,19,20,12,48,11,120,331,229,32,36,1,25,0.0,0.07,0.07,2,0.15,2.17,0.52,8.96,24.72,17.1,2.39,2.69,0.07,1.87,1.42,1.49,0.9,3.59,0.82,0.0
125,3464,Midfielder,Serie B,A. Oliveri,Pescara,31,1754,2,25.0,3,0,38,34,15,28,9,127,594,491,34,87,3,23,0.0,0.0,0.1,2,0.1,1.28,0.15,6.52,30.48,25.19,1.74,4.46,0.15,1.18,1.95,1.74,0.77,1.44,0.46,0.0
126,3465,Midfielder,Serie B,A. Fiori,Frosinone,36,1831,5,58.0,19,2,17,10,6,8,21,110,578,488,22,46,5,30,0.0,0.1,0.25,7,0.34,2.85,0.93,5.41,28.41,23.99,1.08,2.26,0.25,1.47,0.84,0.49,0.29,0.39,1.03,0.0
127,3466,Midfielder,Serie B,A. Florenzi,Cosenza,30,2182,2,41.0,10,2,37,39,23,19,11,142,965,768,56,58,4,34,0.0,0.08,0.08,4,0.16,1.69,0.41,5.86,39.8,31.68,2.31,2.39,0.16,1.4,1.53,1.61,0.95,0.78,0.45,0.0
128,3467,Midfielder,Serie B,R. Floriani Mussolini,Cremonese,37,2890,2,16.0,8,1,44,92,21,43,1,119,529,351,68,92,5,18,0.0,0.03,0.06,3,0.09,0.5,0.25,3.71,16.47,10.93,2.12,2.87,0.16,0.56,1.37,2.87,0.65,1.34,0.03,0.0
129,3468,Midfielder,Serie B,J. Oyono,Frosinone,38,1585,0,6.0,3,1,36,49,6,21,0,105,596,484,54,43,1,18,0.0,0.06,0.0,1,0.06,0.34,0.17,5.96,33.84,27.48,3.07,2.44,0.06,1.02,2.04,2.78,0.34,1.19,0.0,0.0
130,3469,Midfielder,Serie B,S. Angori,Pisa,38,2354,3,28.0,5,2,27,72,9,40,11,133,759,580,107,192,9,55,0.0,0.08,0.11,5,0.19,1.07,0.19,5.08,29.02,22.18,4.09,7.34,0.34,2.1,1.03,2.75,0.34,1.53,0.42,0.0
131,3470,Midfielder,Serie B,I. Vural,Pisa,36,1196,1,14.0,2,0,25,20,8,15,2,91,414,361,25,2,2,10,0.0,0.0,0.08,1,0.08,1.05,0.15,6.85,31.15,27.17,1.88,0.15,0.15,0.75,1.88,1.51,0.6,1.13,0.15,0.0
132,3471,Midfielder,Serie B,L. Mendicino,Reggiana,36,521,0,1.0,0,0,28,10,4,4,1,39,264,231,25,1,0,2,0.0,0.0,0.0,0,0.0,0.17,0.0,6.74,45.6,39.9,4.32,0.17,0.0,0.35,4.84,1.73,0.69,0.69,0.17,0.0
133,3472,Midfielder,Serie B,M. Cichella,Frosinone,34,1021,0,7.0,1,1,24,7,8,2,2,38,478,429,40,3,0,5,0.0,0.09,0.0,1,0.09,0.62,0.09,3.35,42.14,37.82,3.53,0.26,0.0,0.44,2.12,0.62,0.71,0.18,0.18,0.0
134,3473,Midfielder,Serie B,ECE. Contiero,Cosenza,4,8,0,0.0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,90.0,78.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
