,ID,Position,League,Name,Team,App,Mins,Assists,Shots,shotsOnTarget,Goals,xG,npxG,xA,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Saves,goalsPer90,assistsPer90,g+a,g+aPer90,shotsPer90,shotsOnTargetPer90,duelsWonPer90,passesPer90,accuratePassesPer90,longBallsPer90,crossesPer90,bigChancesCreatedPer90,keyPassesPer90,tacklesPer90,clearancesPer90,interceptionsPer90,aerialsWonPer90,blocksPer90,savesPer90,xgPer90,npxgPer90,xaPer90
53,846,Defender,Eredivisie,A. Penetra,AZ Alkmaar,35,2732,0,18.0,7,1,1.31,1.31,0.82,22,155,40,57,3,102,2081,1864,246,5,1,8,0.0,0.03,0.0,1,0.03,0.59,0.23,3.36,68.55,61.41,8.1,0.16,0.03,0.26,0.72,5.11,1.32,1.88,0.1,0.0,0.04,0.04,0.03
54,847,Defender,Eredivisie,A. Garcia McNulty,PEC Zwolle,34,3060,0,22.0,5,1,2.39,2.36,1.59,36,201,34,78,6,135,1997,1715,283,12,2,7,0.0,0.03,0.0,1,0.03,0.65,0.15,3.97,58.74,50.44,8.32,0.35,0.06,0.21,1.06,5.91,1.0,2.29,0.18,0.0,0.07,0.07,0.05
55,848,Defender,Eredivisie,D. Kasius,AZ Alkmaar,36,1402,3,28.0,8,3,1.57,1.58,4.0,32,41,25,5,9,68,665,529,97,84,7,27,0.0,0.19,0.19,6,0.39,1.8,0.51,4.37,42.69,33.96,6.23,5.39,0.45,1.73,2.05,2.63,1.6,0.32,0.58,0.0,0.1,0.1,0.26
56,849,Defender,Eredivisie,B. Pereira,NEC Nijmegen,35,2231,2,11.0,5,3,1.6,1.6,2.04,74,63,24,22,3,172,741,630,52,91,1,18,0.0,0.12,0.08,5,0.2,0.44,0.2,6.94,29.89,25.41,2.1,3.67,0.04,0.73,2.99,2.54,0.97,0.89,0.12,0.0,0.06,0.06,0.08
57,850,Defender,Eredivisie,M. Hilgers,FC Twente,28,1951,1,14.0,5,1,2.59,2.66,0.32,51,85,16,27,2,99,1193,1048,136,1,0,5,0.0,0.05,0.05,2,0.09,0.65,0.23,4.57,55.03,48.34,6.27,0.05,0.0,0.23,2.35,3.92,0.74,1.25,0.09,0.0,0.12,0.12,0.01
58,851,Defender,Eredivisie,S. Maikuma,AZ Alkmaar,31,2047,2,20.0,3,0,1.24,1.24,2.69,78,90,28,35,9,154,905,697,84,36,4,26,0.0,0.0,0.09,2,0.09,0.88,0.13,6.77,39.79,30.64,3.69,1.58,0.18,1.14,3.43,3.96,1.23,1.54,0.4,0.0,0.05,0.05,0.12
59,852,Defender,Eredivisie,D. James,Go Ahead Eagles,27,1720,2,16.0,5,2,1.58,1.61,4.12,22,59,10,12,3,53,690,579,83,123,10,36,0.0,0.1,0.1,4,0.21,0.84,0.26,2.77,36.1,30.3,4.34,6.44,0.52,1.88,1.15,3.09,0.52,0.63,0.16,0.0,0.08,0.08,0.22
60,853,Defender,Eredivisie,R. Flamingo,PSV Eindhoven,34,2942,2,24.0,4,0,2.56,2.58,1.51,46,139,40,93,6,159,2892,2614,286,1,2,7,0.0,0.0,0.06,2,0.06,0.73,0.12,4.86,88.47,79.97,8.75,0.03,0.06,0.21,1.41,4.25,1.22,2.85,0.18,0.0,0.08,0.08,0.05
61,854,Defender,Eredivisie,L. Wouters,RKC Waalwijk,19,826,0,1.0,0,0,0.03,0.03,0.22,27,50,11,19,1,56,347,278,45,10,1,5,0.0,0.0,0.0,0,0.0,0.11,0.0,6.1,37.81,30.29,4.9,1.09,0.11,0.54,2.94,5.45,1.2,2.07,0.11,0.0,0.0,0.0,0.02
62,855,Defender,Eredivisie,J. Dahlhaus,Fortuna Sittard,34,1779,2,16.0,6,2,1.07,1.12,1.6,41,50,36,24,2,110,612,445,86,90,3,18,0.0,0.1,0.1,4,0.2,0.81,0.3,5.56,30.96,22.51,4.35,4.55,0.15,0.91,2.07,2.53,1.82,1.21,0.1,0.0,0.05,0.06,0.08
