,ID,Position,League,Name,Team,App,Mins,Assists,Shots,shotsOnTarget,Goals,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Saves,goalsPer90,assistsPer90,g+a,g+aPer90,shotsPer90,shotsOnTargetPer90,duelsWonPer90,passesPer90,accuratePassesPer90,longBallsPer90,crossesPer90,bigChancesCreatedPer90,keyPassesPer90,tacklesPer90,clearancesPer90,interceptionsPer90,aerialsWonPer90,blocksPer90,savesPer90
81,2905,Goalkeeper,Premiership,T. Carson,Ross County,31,1710,1,0.0,0,0,1,13,0,9,0,11,599,230,526,0,1,1,61.0,0.0,0.05,1,0.05,0.0,0.0,0.58,31.53,12.11,27.68,0.0,0.05,0.05,0.05,0.68,0.0,0.47,0.0,3.21
82,2906,Goalkeeper,Premiership,J. Butland,Rangers,30,2520,1,0.0,0,0,2,23,0,7,0,14,775,601,278,0,0,2,61.0,0.0,0.04,1,0.04,0.0,0.0,0.5,27.68,21.46,9.93,0.0,0.0,0.07,0.07,0.82,0.0,0.25,0.0,2.18
83,2907,Goalkeeper,Premiership,J. Hamilton,Livingston,22,315,0,0.0,0,0,1,5,0,0,0,2,123,54,95,0,0,0,16.0,0.0,0.0,0,0.0,0.0,0.0,0.57,35.14,15.43,27.14,0.0,0.0,0.0,0.29,1.43,0.0,0.0,0.0,4.57
84,2908,Goalkeeper,Premiership,R. Laidlaw,Ross County,25,1305,0,0.0,0,0,0,13,1,5,0,7,438,204,383,0,0,2,36.0,0.0,0.0,0,0.0,0.0,0.0,0.48,30.21,14.07,26.41,0.0,0.0,0.14,0.0,0.9,0.07,0.34,0.0,2.48
85,2909,Goalkeeper,Premiership,L. Kelly,Rangers,35,630,0,0.0,0,0,0,5,0,5,0,6,212,135,124,0,0,1,12.0,0.0,0.0,0,0.0,0.0,0.0,0.86,30.29,19.29,17.71,0.0,0.0,0.14,0.0,0.71,0.0,0.71,0.0,1.71
86,2910,Goalkeeper,Premiership,D. Richards,Dundee United,35,180,0,0.0,0,0,0,2,0,1,0,1,45,18,44,0,0,0,8.0,0.0,0.0,0,0.0,0.0,0.0,0.5,22.5,9.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,4.0
87,2911,Goalkeeper,Premiership,KOK. O'Hara,Dundee FC,35,1335,0,0.0,0,0,0,18,0,4,0,5,396,149,361,0,0,0,29.0,0.0,0.0,0,0.0,0.0,0.0,0.34,26.7,10.04,24.34,0.0,0.0,0.0,0.0,1.21,0.0,0.27,0.0,1.96
88,2912,Goalkeeper,Premiership,R. Fulton,Heart of Midlothian,6,158,0,0.0,0,0,0,0,0,0,0,0,54,34,26,0,0,0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30.76,19.37,14.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71
89,2913,Goalkeeper,Premiership,D. Mitov,Aberdeen,23,1845,0,0.0,0,0,1,25,0,13,0,18,699,493,298,0,0,1,67.0,0.0,0.0,0,0.0,0.0,0.0,0.88,34.1,24.05,14.54,0.0,0.0,0.05,0.05,1.22,0.0,0.63,0.0,3.27
90,2914,Goalkeeper,Premiership,J. Smith,Hibernian,35,1980,0,0.0,0,0,1,22,0,5,0,7,539,282,386,0,0,0,68.0,0.0,0.0,0,0.0,0.0,0.0,0.32,24.5,12.82,17.55,0.0,0.0,0.0,0.05,1.0,0.0,0.23,0.0,3.09
91,2915,Goalkeeper,Premiership,R. Doohan,Celtic,35,1305,0,0.0,0,0,0,24,0,6,0,10,394,257,208,0,0,0,33.0,0.0,0.0,0,0.0,0.0,0.0,0.69,27.17,17.72,14.34,0.0,0.0,0.0,0.0,1.66,0.0,0.41,0.0,2.28
92,2916,Goalkeeper,Premiership,J. McCracken,Dundee FC,35,1440,1,0.0,0,0,0,20,0,2,0,13,514,207,417,0,1,2,58.0,0.0,0.06,1,0.06,0.0,0.0,0.81,32.12,12.94,26.06,0.0,0.06,0.12,0.0,1.25,0.0,0.12,0.0,3.63
93,2917,Goalkeeper,Premiership,R. Sinclair,St. Johnstone,31,945,0,0.0,0,0,0,21,0,7,0,8,314,178,185,0,0,0,28.0,0.0,0.0,0,0.0,0.0,0.0,0.76,29.9,16.95,17.62,0.0,0.0,0.0,0.0,2.0,0.0,0.67,0.0,2.67
94,2918,Goalkeeper,Premiership,V. Sinisalo,Celtic,35,360,0,0.0,0,0,0,4,0,0,0,1,163,149,23,0,0,0,8.0,0.0,0.0,0,0.0,0.0,0.0,0.25,40.75,37.25,5.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
97,2921,Midfielder,Premiership,A. Halliday,Motherwell,35,2393,2,22.0,9,3,33,33,16,34,6,125,861,662,95,83,4,19,0.0,0.11,0.08,5,0.19,0.83,0.34,4.7,32.38,24.9,3.57,3.12,0.15,0.71,1.24,1.24,0.6,1.28,0.23,0.0
