,ID,Position,League,Name,Team,App,Mins,Assists,Shots,shotsOnTarget,Goals,xG,npxG,xA,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Saves,goalsPer90,assistsPer90,g+a,g+aPer90,shotsPer90,shotsOnTargetPer90,duelsWonPer90,passesPer90,accuratePassesPer90,longBallsPer90,crossesPer90,bigChancesCreatedPer90,keyPassesPer90,tacklesPer90,clearancesPer90,interceptionsPer90,aerialsWonPer90,blocksPer90,savesPer90,xgPer90,npxgPer90,xaPer90
47,2530,Defender,Premier League,I. Konaté,Liverpool,32,2565,2,19.0,4,1,1.77,0.0,0.9,40,125,17,75,4,137,1897,1713,122,0,2,10,0.0,0.04,0.07,3,0.11,0.67,0.14,4.81,66.56,60.11,4.28,0.0,0.07,0.35,1.4,4.39,0.6,2.63,0.14,0.0,0.06,0.0,0.03
48,2531,Defender,Premier League,A. Disasi,West Ham United,26,853,0,4.0,1,1,0.37,0.0,0.37,15,28,7,13,0,40,542,490,20,1,1,5,0.0,0.11,0.0,1,0.11,0.42,0.11,4.22,57.19,51.7,2.11,0.11,0.11,0.53,1.58,2.95,0.74,1.37,0.0,0.0,0.04,0.0,0.04
49,2532,Defender,Premier League,E. Konsa,Aston Villa,35,2937,0,11.0,5,2,1.28,0.0,0.59,34,107,24,31,2,120,1633,1523,72,5,1,6,0.0,0.06,0.0,2,0.06,0.34,0.15,3.68,50.04,46.67,2.21,0.15,0.03,0.18,1.04,3.28,0.74,0.95,0.06,0.0,0.04,0.0,0.02
50,2533,Defender,Premier League,J. Justin,Leeds United,37,2928,2,25.0,7,2,1.5,0.0,0.8,58,115,46,69,11,180,1233,963,114,57,1,14,0.0,0.06,0.06,4,0.12,0.77,0.22,5.53,37.9,29.6,3.5,1.75,0.03,0.43,1.78,3.53,1.41,2.12,0.34,0.0,0.05,0.0,0.02
51,2534,Defender,Premier League,K. Mavropanos,West Ham United,36,2057,0,18.0,5,0,1.54,0.0,0.36,35,123,40,59,3,117,1244,1081,145,2,2,5,0.0,0.0,0.0,0,0.0,0.79,0.22,5.12,54.43,47.3,6.34,0.09,0.09,0.22,1.53,5.38,1.75,2.58,0.13,0.0,0.07,0.0,0.02
52,2535,Defender,Premier League,C. Romero,Tottenham Hotspur,21,1420,0,16.0,8,1,1.59,0.0,0.81,35,52,21,42,2,89,1211,1086,96,3,1,8,0.0,0.06,0.0,1,0.06,1.01,0.51,5.64,76.75,68.83,6.08,0.19,0.06,0.51,2.22,3.3,1.33,2.66,0.13,0.0,0.1,0.0,0.05
53,2536,Defender,Premier League,M. Cash,Aston Villa,29,2077,1,13.0,6,1,0.49,0.0,1.24,56,58,23,20,1,115,764,646,58,40,3,11,0.0,0.04,0.04,2,0.09,0.56,0.26,4.98,33.11,27.99,2.51,1.73,0.13,0.48,2.43,2.51,1.0,0.87,0.04,0.0,0.02,0.0,0.05
54,2537,Defender,Premier League,I. Júlio,Brighton & Hove Albion,23,967,0,1.0,0,0,0.05,0.0,0.25,5,38,4,8,0,24,713,661,47,4,0,2,0.0,0.0,0.0,0,0.0,0.09,0.0,2.23,66.36,61.52,4.37,0.37,0.0,0.19,0.47,3.54,0.37,0.74,0.0,0.0,0.0,0.0,0.02
55,2538,Defender,Premier League,B. White,Arsenal,20,1213,2,9.0,2,0,0.46,0.0,1.41,20,38,16,18,4,43,590,510,39,17,2,10,0.0,0.0,0.15,2,0.15,0.67,0.15,3.19,43.78,37.84,2.89,1.26,0.15,0.74,1.48,2.82,1.19,1.34,0.3,0.0,0.03,0.0,0.1
56,2539,Defender,Premier League,S. Bueno,Wolverhampton,37,1716,0,6.0,3,0,0.43,0.0,0.08,41,70,15,35,0,81,837,737,72,0,0,0,0.0,0.0,0.0,0,0.0,0.31,0.16,4.25,43.9,38.65,3.78,0.0,0.0,0.0,2.15,3.67,0.79,1.84,0.0,0.0,0.02,0.0,0.0
57,2540,Defender,Premier League,N. Mazraoui,Manchester United,37,2848,1,13.0,3,0,0.68,0.0,1.87,115,83,34,51,6,216,1589,1368,114,23,2,20,0.0,0.0,0.03,1,0.03,0.41,0.09,6.83,50.21,43.23,3.6,0.73,0.06,0.63,3.63,2.62,1.07,1.61,0.19,0.0,0.02,0.0,0.06
58,2541,Defender,Premier League,E. Pinnock,Brentford,31,1913,0,10.0,6,2,1.09,0.0,0.63,35,139,24,64,0,105,1032,904,102,9,2,8,0.0,0.09,0.0,2,0.09,0.47,0.28,4.94,48.55,42.53,4.8,0.42,0.09,0.38,1.65,6.54,1.13,3.01,0.0,0.0,0.05,0.0,0.03
59,2542,Defender,Premier League,L. Martínez,Manchester United,22,1754,1,17.0,6,2,1.3,0.0,1.27,40,54,32,16,6,69,1314,1183,102,9,3,9,0.0,0.1,0.05,3,0.15,0.87,0.31,3.54,67.42,60.7,5.23,0.46,0.15,0.46,2.05,2.77,1.64,0.82,0.31,0.0,0.07,0.0,0.07
60,2543,Defender,Premier League,A. Wan-Bissaka,West Ham United,37,3154,5,16.0,5,2,1.19,0.0,2.78,70,111,66,23,3,183,1503,1244,81,76,7,33,0.0,0.06,0.14,7,0.2,0.46,0.14,5.22,42.89,35.5,2.31,2.17,0.2,0.94,2.0,3.17,1.88,0.66,0.09,0.0,0.03,0.0,0.08
61,2544,Defender,Premier League,P. Torres,Aston Villa,28,2020,0,8.0,3,0,0.52,0.0,0.42,21,74,10,19,3,61,1359,1214,128,3,0,3,0.0,0.0,0.0,0,0.0,0.36,0.13,2.72,60.55,54.09,5.7,0.13,0.0,0.13,0.94,3.3,0.45,0.85,0.13,0.0,0.02,0.0,0.02
62,2545,Defender,Premier League,L. Kelly,Newcastle United,24,335,1,3.0,0,0,0.41,0.0,0.1,5,15,1,7,0,18,165,134,20,1,1,2,0.0,0.0,0.27,1,0.27,0.81,0.0,4.84,44.33,36.0,5.37,0.27,0.27,0.54,1.34,4.03,0.27,1.88,0.0,0.0,0.11,0.0,0.03
63,2546,Defender,Premier League,G. Magalhães,Arsenal,28,2365,1,22.0,5,3,2.61,0.0,1.18,25,89,16,55,7,101,1628,1477,134,9,2,13,0.0,0.11,0.04,4,0.15,0.84,0.19,3.84,61.95,56.21,5.1,0.34,0.08,0.49,0.95,3.39,0.61,2.09,0.27,0.0,0.1,0.0,0.05
64,2547,Defender,Premier League,V. Mykolenko,Everton,35,3084,2,14.0,1,1,0.49,0.0,2.2,63,135,44,49,6,152,972,764,118,101,4,25,0.0,0.03,0.06,3,0.09,0.41,0.03,4.44,28.37,22.3,3.44,2.95,0.12,0.73,1.84,3.94,1.28,1.43,0.18,0.0,0.01,0.0,0.06
65,2548,Defender,Premier League,M. Guéhi,Manchester City,34,3060,2,15.0,7,3,1.98,0.0,1.99,61,156,28,69,6,168,1741,1465,247,13,5,16,0.0,0.09,0.06,5,0.15,0.44,0.21,4.94,51.21,43.09,7.26,0.38,0.15,0.47,1.79,4.59,0.82,2.03,0.18,0.0,0.06,0.0,0.06
66,2549,Defender,Premier League,M. Lacroix,Crystal Palace,35,3118,1,30.0,6,1,3.46,0.0,1.01,68,203,54,61,5,155,1468,1203,238,7,4,8,0.0,0.03,0.03,2,0.06,0.87,0.17,4.47,42.37,34.72,6.87,0.2,0.12,0.23,1.96,5.86,1.56,1.76,0.14,0.0,0.1,0.0,0.03
67,2550,Defender,Premier League,R. James,Chelsea,23,1072,1,11.0,3,1,0.44,0.0,1.15,10,21,13,24,3,51,743,657,70,43,3,11,0.0,0.08,0.08,2,0.17,0.92,0.25,4.28,62.38,55.16,5.88,3.61,0.25,0.92,0.84,1.76,1.09,2.01,0.25,0.0,0.04,0.0,0.1
68,2551,Defender,Premier League,M. Kilman,West Ham United,38,3349,1,13.0,3,0,1.65,0.0,1.18,39,210,38,113,4,181,1948,1696,226,4,0,16,0.0,0.0,0.03,1,0.03,0.35,0.08,4.86,52.35,45.58,6.07,0.11,0.0,0.43,1.05,5.64,1.02,3.04,0.11,0.0,0.04,0.0,0.03
69,2552,Defender,Premier League,B. Badiashile,Chelsea,22,333,0,0.0,0,0,0.0,0.0,0.07,9,12,6,8,0,19,303,273,22,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.14,81.89,73.78,5.95,0.0,0.0,0.0,2.43,3.24,1.62,2.16,0.0,0.0,0.0,0.0,0.02
70,2553,Defender,Premier League,S. Botman,Newcastle United,10,418,0,5.0,2,0,0.59,0.0,0.22,12,25,5,17,3,34,245,219,14,0,1,2,0.0,0.0,0.0,0,0.0,1.08,0.43,7.32,52.75,47.15,3.01,0.0,0.22,0.43,2.58,5.38,1.08,3.66,0.65,0.0,0.13,0.0,0.05
71,2554,Defender,Premier League,P. Porro,Tottenham Hotspur,38,2622,6,39.0,8,2,1.6,0.0,4.63,66,73,36,12,12,125,1440,1095,203,196,10,57,0.0,0.07,0.21,8,0.27,1.34,0.27,4.29,49.43,37.59,6.97,6.73,0.34,1.96,2.27,2.51,1.24,0.41,0.41,0.0,0.05,0.0,0.16
72,2555,Defender,Premier League,W. Fofana,Chelsea,15,1176,0,3.0,0,0,0.44,0.0,0.21,13,52,14,27,0,64,781,709,33,1,1,6,0.0,0.0,0.0,0,0.0,0.23,0.0,4.9,59.77,54.26,2.53,0.08,0.08,0.46,0.99,3.98,1.07,2.07,0.0,0.0,0.03,0.0,0.02
