Name,Team,App,Mins,ID,Assists,Shots,shotsOnTarget,Goals,xG,npxG,xA,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Position
A. Prass,TSG Hoffenheim,27,1576,421,1,12.0,1,0,0.8838,0.652,2.8321,42,52,9,17,5,102,766,579,97,54,6,18,Midfielder
M. Olise,FC Bayern München,34,2346,422,15,86.0,36,12,9.7458,9.751,12.509,36,12,8,11,28,184,1407,1213,45,131,32,93,Midfielder
P. Treu,SC Freiburg,33,2885,423,2,19.0,4,0,1.235,1.248,2.7865,61,77,19,21,7,131,1170,971,104,60,4,22,Midfielder
P. Wimmer,VfL Wolfsburg,29,1789,424,4,41.0,10,3,3.7313,3.708,3.3884,47,11,32,39,16,159,591,401,46,42,5,26,Midfielder
G. Reyna,Borussia M'gladbach,26,363,425,0,3.0,2,2,0.169,0.17,0.6783,7,9,0,7,1,21,190,158,9,15,2,2,Midfielder
J. Leweling,VfB Stuttgart,27,1675,426,2,29.0,16,2,1.5589,1.559,3.3048,16,16,11,6,5,92,503,387,16,58,12,25,Midfielder
C. Chukwuemeka,Borussia Dortmund,11,245,427,0,8.0,2,1,0.6014,0.602,1.7959,7,1,1,6,5,25,121,96,1,1,2,8,Midfielder
A. Knauff,Eintracht Frankfurt,31,1609,428,5,30.0,12,4,4.8823,4.884,4.514,41,23,12,19,7,114,486,333,28,32,7,28,Midfielder
J. Musiala,FC Bayern München,25,1804,429,2,68.0,32,12,9.3232,9.321,5.9383,36,5,8,7,17,170,923,771,19,8,9,41,Midfielder
K. Paredes,VfL Wolfsburg,5,125,430,1,4.0,0,0,0.3722,0.372,0.0824,3,0,1,1,1,8,46,37,3,1,0,2,Midfielder
D. Svensson,Borussia Dortmund,12,785,431,3,6.0,2,1,0.7601,0.759,1.2969,15,24,5,6,0,29,405,334,27,36,3,10,Midfielder
K. Sano,1. FSV Mainz 05,34,3045,432,0,20.0,2,0,0.8946,0.895,1.9733,61,53,65,85,9,209,1419,1148,124,11,1,19,Midfielder
R. Reitz,Borussia M'gladbach,27,1840,433,1,23.0,7,2,1.715,1.714,2.1924,52,56,53,18,8,125,848,675,93,22,5,17,Midfielder
A. Nusa,RB Leipzig,25,1564,434,3,24.0,7,3,1.5424,1.62,2.5936,30,11,8,9,6,103,510,397,29,35,6,20,Midfielder
M. Damar,TSG Hoffenheim,2,179,435,0,3.0,1,0,0.0,,0.0,1,0,1,0,1,6,61,51,5,8,1,1,Midfielder
T. Bischof,FC Bayern München,31,2567,436,2,51.0,18,5,2.2001,2.244,4.822,95,52,30,14,18,171,1372,1148,117,145,8,51,Midfielder
R. Wagner,SC Freiburg,14,419,437,0,2.0,0,0,0.1095,0.109,0.0793,8,11,2,5,2,19,127,98,13,2,0,0,Midfielder
C. Campbell,TSG Hoffenheim,12,30,438,0,,0,0,0.0,,0.0142,0,1,0,0,0,1,14,12,1,1,0,0,Midfielder
H. Larsson,Eintracht Frankfurt,33,2403,439,1,21.0,10,3,3.0931,3.093,1.8665,47,33,30,13,6,77,1226,1073,97,8,2,21,Midfielder
F. Krätzig,FC Bayern München,24,1460,440,2,11.0,4,1,0.6335,0.634,1.8101,37,17,18,4,4,58,575,466,60,45,2,33,Midfielder
A. Pavlović,FC Bayern München,24,1456,441,0,9.0,4,1,0.5611,0.561,1.9442,38,14,5,12,3,64,1532,1433,77,5,0,7,Midfielder
P. Wanner,FC Bayern München,35,1838,442,3,27.0,8,3,3.6798,2.893,1.7991,42,15,5,12,11,98,663,512,47,53,3,23,Midfielder
J. Bahoya,Eintracht Frankfurt,28,927,443,3,10.0,3,2,1.8602,1.858,2.291,29,9,4,14,6,66,313,245,12,31,5,18,Midfielder
J. Cabrera,SpVgg Greuther Fürth,3,0,444,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
O. Højlund,Eintracht Frankfurt,23,714,445,0,6.0,2,1,0.963,0.964,0.3205,21,11,5,7,3,39,407,359,19,1,2,6,Midfielder
A. Vermeeren,RB Leipzig,32,1585,446,2,4.0,1,0,0.3751,0.375,1.3071,32,22,23,8,1,47,947,819,44,3,0,12,Midfielder
F. Micheler,Arminia Bielefeld,4,31,447,0,,0,0,0.0,,0.0109,0,0,0,0,0,1,12,11,0,0,0,0,Midfielder
F. Chaïbi,Eintracht Frankfurt,30,1019,448,3,25.0,6,1,2.593,2.592,2.9245,13,28,10,17,7,43,378,281,35,72,4,26,Midfielder
M. Pannewig,VfL Bochum 1848,27,290,449,0,9.0,3,0,0.8068,0.806,0.0557,10,8,2,5,2,17,117,91,8,3,0,1,Midfielder
A. Kemlein,1. FC Union Berlin,18,902,450,0,11.0,3,1,0.9398,0.94,0.6623,10,14,6,20,1,36,440,332,56,5,1,10,Midfielder
T. Rothe,1. FC Union Berlin,29,1592,451,3,21.0,8,3,1.6677,1.718,1.4436,45,48,18,42,5,103,552,386,57,41,2,12,Midfielder
M. Kücüksahin,FC Augsburg,2,0,452,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
M. Kömür,FC Augsburg,29,646,453,1,13.0,7,2,1.1435,1.144,1.3238,3,4,3,12,3,38,192,146,8,26,2,13,Midfielder
F. Onyeka,VfL Bochum 1848,10,0,454,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
A. Ouédraogo,RB Leipzig,5,47,455,0,1.0,0,0,0.0613,0.061,0.0145,0,0,0,0,1,3,18,15,1,1,0,0,Midfielder
B. Dárdai,VfL Wolfsburg,34,1312,456,1,11.0,1,1,1.0429,1.059,0.9677,24,26,12,11,5,53,431,352,35,10,2,11,Midfielder
L. Djuric,TSG Hoffenheim,1,0,457,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
T. Gomis,RB Leipzig,13,153,458,1,5.0,1,0,0.2504,0.251,0.5866,0,0,1,1,2,8,48,41,1,4,2,3,Midfielder
K. Wätjen,VfL Bochum 1848,11,14,459,0,,0,0,0.0,,0.0,0,2,0,0,0,1,8,3,0,0,0,0,Midfielder
C. Uzun,Eintracht Frankfurt,33,675,460,1,27.0,11,4,2.9988,3.0,1.1394,10,3,1,5,4,42,281,233,13,18,1,14,Midfielder
J. Manzambi,SC Freiburg,20,339,461,1,11.0,3,2,1.3145,1.324,0.5566,8,6,4,9,3,30,137,107,9,5,0,3,Midfielder
D. Gleiber,1. FSV Mainz 05,9,0,462,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
B. Touré,TSG Hoffenheim,14,618,463,3,19.0,5,0,1.3705,1.398,1.8206,12,0,3,12,5,39,158,114,8,24,2,13,Midfielder
N. Swider,Borussia M'gladbach,4,0,464,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
L. Karl,FC Bayern München,3,0,465,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
